Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
meteorological|9.04194269984e-05,independent|9.9661954356e-05,panelist|8.81894287982e-05,superimpose|9.77525355752e-05,linearly|0.000135529075111,multi-volume|0.000100434005148,instability|0.000123190483699,collection|7.122929729e-05,color-based|0.000102766230301,complication|0.000105726087481,halo|7.51685261403e-05,realtime|5.53786388833e-05,goodnes|6.49487899762e-05,panelist|6.29714291185e-05,participant|6.45528135589e-05,clustered|0.000102330028397,website|7.53197162162e-05,accomplish|0.00011150722473,hc|0.000113036704257,richly|6.60376894177e-05
study|9.04061676265e-05,utilize|9.96464894093e-05,organizer|8.81894287543e-05,supporting|9.77280680879e-05,deployment|0.000135529072521,astronomical|0.000100393359992,recalling|0.000123189963383,change|7.1161170774e-05,ask|0.000102733603001,habit|0.000105701843508,incoming|7.49947865303e-05,markov|5.52901384779e-05,sight|6.49156180812e-05,tweaking|6.29648886588e-05,torque|6.45424816459e-05,explaining|0.000102272784077,wall-sized|7.52754286144e-05,mixture|0.000111491733387,thicknes|0.000113025798076,superior|6.59213388806e-05
throughout|9.03574191746e-05,quantification|9.96425102687e-05,search|8.80542124358e-05,ready|9.77209888609e-05,in-between|0.000135529070792,harvest|0.00010024082371,accumulated|0.000123189170504,hypothesized|7.10447246638e-05,area-preserving|0.000102542851118,time-based|0.000105655444922,even|7.49252361286e-05,emotion|5.52864431524e-05,lesion|6.46961750231e-05,currently|6.28513712326e-05,criterion|6.44897668106e-05,digraph|0.000102267837978,knot|7.52734902808e-05,protection|0.000111483299812,stall|0.000113017236267,root|6.58495994735e-05
compressed|9.03531821304e-05,fundamentally|9.95894383371e-05,poster|8.80124454022e-05,flattened|9.77127330465e-05,obscured|0.000135529066613,categorize|0.000100240735229,geo-temporal|0.000123186465959,human-in-the-loop|7.09679296982e-05,reorganization|0.000102531629258,wall-sized|0.000105616043906,later|7.48864408731e-05,adopting|5.51372902563e-05,fe|6.46448385046e-05,optimization|6.27940547504e-05,vga|6.4485828248e-05,250|0.000102267837948,marginal|7.52437653266e-05,lagrangian-eulerian|0.000111452461266,coarse-grained|0.000113017236252,geophysic|6.57583374286e-05
launch|9.02760427866e-05,sale|9.9567352048e-05,specify|8.7989623006e-05,covering|9.76205018762e-05,detector|0.000135529066301,presentation—general|0.000100239204534,enter|0.00012318581641,multi-view|7.09625912173e-05,focus-and-context|0.000102457864418,explorative|0.000105615752382,thought|7.47199349538e-05,entropy|5.51367223629e-05,emotion|6.45993061196e-05,threat|6.27296059812e-05,2008|6.44692540864e-05,release|0.000102258787894,psychiatry|7.52066595594e-05,held|0.000111385737326,drastic|0.000113017236252,void|6.5656552754e-05
mission|9.02752071295e-05,compute|9.94385822619e-05,lo|8.79548924976e-05,throughput|9.75932977386e-05,localize|0.000135529064317,event-based|0.000100239204453,preserved|0.000123184248985,reduce|7.07364819351e-05,departure|0.00010240446284,evacuation|0.00010557933165,presentation-user|7.45380076473e-05,exploded|5.49749726917e-05,clear|6.45991321186e-05,www|6.26799026983e-05,multiple|6.44261464769e-05,exciting|0.000102204810718,ordinal|7.52066595464e-05,promise|0.000111380584582,crack-free|0.000113017236252,[21]|6.54727312736e-05
best|9.0228622735e-05,disadvantage|9.93814555251e-05,radially|8.78452934473e-05,step|9.75716701052e-05,streaming|0.000135529064019,gui|0.000100155234416,sized|0.000123183657536,fcc|7.03770801454e-05,documentation|0.000102390314305,nvidium|0.000105553359021,two-dimensional|7.45051894182e-05,annotate|5.49728436355e-05,2007|6.44680165152e-05,batched|6.26443838007e-05,interlinked|6.43791556541e-05,cascade|0.000102184196006,classifier'|7.52066595402e-05,occurred|0.000111373712536,cross-filtering|0.00011301329642,discriminative|6.5439789888e-05
archive|9.02157824465e-05,alignment|9.93666123245e-05,denoising|8.77449157113e-05,challenge|9.75519175332e-05,high-quality|0.00013552906274,nino|0.00010015013964,tabular|0.000123183454567,amongst|7.02844768885e-05,wiki|0.000102229329299,geforce|0.000105553359021,predicate|7.44772877582e-05,vi|5.48766643428e-05,ready|6.44501320103e-05,petascale|6.25343335803e-05,maneuver|6.4374305544e-05,venue|0.000102184196006,recognizing|7.51856431457e-05,poster|0.000111341115684,functioning|0.00011301093819,pen|6.53658052395e-05
informed|9.02081474314e-05,mature|9.93054315188e-05,displaying|8.76971610389e-05,focuse|9.74263711511e-05,reconstruct|0.000135529062361,pursuit|0.000100131585992,dialogue|0.000123179536383,forensic|7.02604504313e-05,self-intersection|0.000102157218781,view-frustum|0.000105553358981,presentation¿user|7.43719713018e-05,informally|5.46937511568e-05,fall|6.44499603483e-05,outcome|6.25097310584e-05,river|6.43677532396e-05,knowledge-based|0.000102069764796,fly|7.51104785252e-05,spotting|0.00011131218192,chromosome|0.000113010921538,confirming|6.53616956082e-05
sound|9.01862829631e-05,blur|9.91659630269e-05,contain|8.76903828872e-05,drug|9.74073231167e-05,tremendou|0.000135529061523,successively|0.00010011027726,termination|0.00012317938141,wall-sized|7.02499745803e-05,sale|0.000101901239601,expressivenes|0.000105523526065,maximized|7.41391949844e-05,evacuation|5.46560740473e-05,cutaway|6.44070660183e-05,one-dimensional|6.24130567514e-05,held|6.43191491681e-05,remeshing|0.000102051310662,author|7.48669399514e-05,affordance|0.000111312181318,valve|0.000113004325264,rectangular|6.53139474231e-05
scheme|9.01201532426e-05,ethnicity|9.91573089625e-05,mission|8.76809360553e-05,surface|9.73425742879e-05,predefined|0.000135529060672,vistrail|0.000100029231288,per-fragment|0.000123179381384,perfusion|7.01961193185e-05,hotel|0.000101899895236,gender|0.000105507983832,geospatially-referenced|7.40053298938e-05,prolonged|5.44589285778e-05,follow-up|6.42357867228e-05,sna|6.21015826438e-05,tiling|6.42803317024e-05,alignment|0.000101983894751,quality|7.48536457198e-05,tweet|0.000111302465087,parse|0.000113001786813,locu|6.52321602605e-05
tractography|9.00332582023e-05,prohibitively|9.91132714833e-05,cubic|8.76260775577e-05,save|9.73300354941e-05,interpolating|0.000135529059651,2007|9.99767243982e-05,stand|0.000123178952676,shared-memory|7.01654624653e-05,appeal|0.000101764738532,poster|0.000105477689288,space-time-attribute|7.40053298938e-05,workstation|5.44301970425e-05,human-machine|6.42257895057e-05,acceptance|6.20941283558e-05,train|6.42776961356e-05,wimp|0.000101929151706,practically|7.48481872391e-05,stand|0.000111293042584,swirling|0.000113000828361,brainstorming|6.51648238324e-05
final|8.99635316597e-05,accordance|9.90485507937e-05,nonuniform|8.7602510028e-05,interactivity|9.73125737529e-05,bring|0.000135529055359,seek|9.98225043682e-05,lubrication|0.000123177868771,assistive|7.00478314564e-05,lately|0.000101580869716,scale-space|0.000105476938642,hitting|7.40053298938e-05,sub-pixel|5.4258644184e-05,finite-time|6.4167476658e-05,socialaction|6.20895763376e-05,taxi|6.42460914863e-05,indexed|0.000101877715276,exemplified|7.48399044936e-05,connector|0.000111243371474,fetch|0.000112991232408,sampled|6.51404023997e-05
common|8.98322638535e-05,ingredient|9.89499087988e-05,multigrid|8.74131221071e-05,screen|9.72506118195e-05,morphing|0.00013552905487,relied|9.97250685952e-05,elastohydrodynamic|0.000123177868771,priority|7.00147184025e-05,invented|0.000101580869692,conduct|0.000105449663246,subtended|7.36815834971e-05,antialiased|5.42517000073e-05,formalization|6.41225357991e-05,decisive|6.20891878413e-05,sphere|6.4237094323e-05,homeland|0.000101847599119,cause|7.48024078993e-05,expert'|0.000111199030501,physically|0.000112988046712,1|6.51102782488e-05
switching|8.98303666847e-05,elucidate|9.8921210266e-05,overlay|8.73696533685e-05,layout|9.72115965308e-05,parameterization|0.000135529054539,show|9.96757973345e-05,anomalou|0.000123174846969,social|7.00050384964e-05,publicly-available|0.000101494051346,geodemographic|0.000105432032507,collage|7.36363757998e-05,production|5.42449873309e-05,visited|6.40735118303e-05,misleading|6.20806654992e-05,hmy|6.42030589413e-05,outlier|0.00010180436746,adopting|7.47978728115e-05,cmv|0.000111178190269,latent|0.000112982377,geovisual|6.50369462744e-05
hypothesize|8.97394916181e-05,fine-tuning|9.88853739704e-05,preventing|8.73523755508e-05,robustnes|9.71678255569e-05,formulating|0.000135529052009,normal|9.96034175976e-05,prescribed|0.000123174841574,second|6.99825090688e-05,star|0.000101221841547,substitution|0.000105410268094,centrality|7.36242996326e-05,phonon|5.39395740084e-05,produced|6.39866822938e-05,picture/image|6.19977203263e-05,intelligibly|6.4203058935e-05,linked|0.000101763942395,extended|7.474995379e-05,crowdsourcing|0.000111166274847,spectrometry|0.000112974447953,intelligent|6.5015314632e-05
manner|8.97266749808e-05,participating|9.88211059474e-05,trigger|8.73348708522e-05,opening|9.71467593837e-05,grouped|0.000135529050809,justified|9.94319087249e-05,glance|0.000123174840526,quadric-based|6.9972600092e-05,held|0.000101108203882,multitude|0.000105392041021,systems—human|7.33548258605e-05,temporally|5.39131749816e-05,method|6.39628164417e-05,correspondingly|6.15941963596e-05,humanity|6.41754004797e-05,experimented|0.000101476434482,destroy|7.4732205593e-05,updating|0.000111153622471,application-specific|0.000112964372015,2008|6.4888000608e-05
offline|8.96728643735e-05,marked|9.85825896144e-05,verifiable|8.73277429608e-05,drilling|9.71466918198e-05,plu|0.00013552905039,multi-view|9.94095817689e-05,attitude|0.00012317278688,interlinked|6.99439450983e-05,balance|0.000101022330282,(computer|0.000105380682664,explosion|7.33548258241e-05,diff|5.38962804091e-05,require|6.38964688249e-05,latency|6.14274451115e-05,psychological|6.41557180274e-05,incident|0.00010143669738,syntactic|7.46343918664e-05,3000|0.000111152656058,separated|0.00011296007735,literary|6.47395876686e-05
adaption|8.96722904976e-05,rubber|9.85658052423e-05,mobile|8.72357191442e-05,usefulnes|9.71286619257e-05,consisted|0.00013552904783,cache-obliviou|9.92274135753e-05,numeric|0.000123171484585,heterogeneou|6.99384825404e-05,elucidate|0.00010100655962,graphics)|0.000105380682664,usa|7.33548257953e-05,managing|5.38925682775e-05,collaborative|6.38863226675e-05,tubular|6.14208735443e-05,time-based|6.40559970755e-05,implementation|0.000101143170882,wireles|7.46303614635e-05,decisive|0.000111144200554,answering|0.000112950760773,postprocessing|6.47266101001e-05
strategy|8.96470773199e-05,human-computer|9.85636996968e-05,data-mining|8.72352129563e-05,decouple|9.70097694846e-05,complete|0.000135529046729,talk|9.92125349705e-05,quadric-based|0.000123170581119,[12]|6.93513034687e-05,psychiatry|0.00010100577782,aging|0.000105378930894,integration|7.33063816435e-05,poorly|5.38075392992e-05,ftle|6.36989772305e-05,absence|6.13560238478e-05,bubble|6.39852831522e-05,streaming|0.000101138741966,extremum|7.46152690656e-05,saddle|0.000111115323999,tangible|0.000112948355602,multitude|6.46699468517e-05
variety|8.95967706785e-05,possible|9.85614225382e-05,assurance|8.71288654722e-05,approximation|9.69976243184e-05,intense|0.000135529045769,2006|9.91511838891e-05,shifting|0.000123164430699,traditionally|6.93376763754e-05,exceedingly|0.000100973942629,binned|0.00010537655039,topical|7.32796718381e-05,dbm|5.37783303891e-05,prince|6.36438741424e-05,mean|6.13454734646e-05,latency|6.39765746963e-05,inevitably|0.000100941002872,crowdsourced|7.45246482784e-05,non-photorealistic|0.000111107501528,fine-grained|0.000112946778417,star|6.44696720521e-05
step|8.95692502324e-05,120|9.85270863756e-05,time-critical|8.7025350259e-05,implicit|9.69950372024e-05,solving|0.00013552904366,publicly-available|9.90606794783e-05,neuroscientist|0.000123164346109,aerosol|6.91236155512e-05,ordinal|0.000100947295065,investigator|0.000105360826451,death|7.32762712328e-05,hc|5.37432885133e-05,alaska|6.36438741122e-05,commented|6.13275297527e-05,error-prone|6.39530078493e-05,complemented|0.000100863725401,projector|7.44738892434e-05,amazon|0.000111086287951,equipped|0.000112945052144,conversely|6.44539285786e-05
quadric-based|8.95600670339e-05,subtended|9.85123782859e-05,clustered|8.70195488592e-05,different|9.6910405344e-05,fixed|0.000135529042648,gigabyte|9.89504241548e-05,psychiatry|0.000123162966922,explored|6.90352539277e-05,sentiment|0.000100878699066,arrive|0.000105360826375,undergoing|7.30435998223e-05,trait|5.35701333951e-05,recurring|6.36403610924e-05,time-period|6.13244019559e-05,supplying|6.39530078345e-05,statu|0.00010076743645,account|7.44031927557e-05,da|0.000111086092653,residing|0.000112937381263,measure|6.42783514906e-05
element|8.95355625925e-05,2nd|9.84930559064e-05,packet|8.69955067097e-05,compromising|9.68971924943e-05,vocabulary|0.000135529041917,beforehand|9.89348934314e-05,xml|0.00012316283588,suboptimal|6.90286736903e-05,aware|0.000100721508361,outperformed|0.000105331291628,color|7.29998064207e-05,plasma|5.34550016844e-05,doppler|6.36272885235e-05,suite|6.12450247704e-05,assigning|6.39499853027e-05,uniquenes|0.000100764269167,geologist|7.43152657824e-05,controversial|0.000111086092379,bulk|0.00011293738125,placing|6.40863323984e-05
locu|8.94031025676e-05,trisector|9.84930558871e-05,dispersed|8.69927931422e-05,tandem|9.6812370699e-05,detected|0.000135529041766,help|9.89045927018e-05,eigenvalue|0.000123162112266,pixel|6.86331970483e-05,rocking|0.000100703448281,navigator|0.000105323169066,answering|7.29611842728e-05,mc1|5.34396482204e-05,2004|6.35434284163e-05,crowdsourced|6.11044993879e-05,effectively|6.39211926232e-05,flash|0.000100747787687,custom-made|7.42888160503e-05,70%|0.000111086092307,visitation|0.000112937381223,thick|6.40608322427e-05
on-demand|8.9384987458e-05,wedge|9.84930558871e-05,"computing,|8.69927931327e-05",beforehand|9.67292209178e-05,horizontal|0.00013552904088,presidential|9.88927446352e-05,adequately|0.000123161892254,devising|6.86031557833e-05,assembling|0.000100688400667,zone|0.000105309290711,ready|7.27521969336e-05,quad|5.27386479233e-05,programming|6.34447498248e-05,instantaneou|6.09935384453e-05,freedom|6.38252996272e-05,php|0.000100747787687,encouraged|7.38571583028e-05,pt|0.000111085050441,latency|0.00011293689234,wrapping|6.39683365749e-05
cost-effective|8.9384316709e-05,outperformed|9.84354576552e-05,plausible|8.68834127389e-05,re-computation|9.66795595797e-05,symmetric|0.000135529040432,outperform|9.87685665518e-05,indoor|0.000123159495219,heatmap|6.86002454101e-05,telepresence|0.000100688400545,online|0.000105302933926,feature-rich|7.27043400155e-05,graceful|5.27020958548e-05,journalism|6.34081425664e-05,finance|6.0983540639e-05,diversification|6.37921069225e-05,threat|0.000100552133329,interstellar|7.38327849018e-05,align|0.000111072894205,horizontally|0.000112935593466,made|6.3953267576e-05
reflect|8.92693771331e-05,handling|9.83069328092e-05,break|8.68345068787e-05,dirichlet|9.66697740366e-05,axial|0.000135529040305,forensic|9.86920620767e-05,cpu-based|0.000123158714413,handle|6.84684791947e-05,high-fidelity|0.000100688400447,yellow|0.00010529866916,fairing|7.25377666003e-05,diffraction|5.26780231579e-05,high-speed|6.32723882356e-05,analyst's|6.09835406386e-05,highly|6.37809316117e-05,lesion|0.000100531203896,subjectively|7.35550106437e-05,zero|0.000111069738229,sample-based|0.000112933364632,optimum|6.39499517139e-05
recognizing|8.91535656139e-05,contest|9.82715359883e-05,predictive|8.67764648343e-05,eventually|9.66639580489e-05,low-resolution|0.000135529037152,classification|9.86311128392e-05,aerosol|0.00012315801644,attain|6.80255393767e-05,wireframe|0.000100669207711,cmv|0.000105294120448,deconvolution|7.2327221244e-05,hoped|5.26133657117e-05,classifier'|6.32476728502e-05,tackling|6.08162376131e-05,cognition|6.37221461089e-05,associated|0.000100257985792,disaster|7.33843531269e-05,luminance|0.000111063506531,taxonomic|0.000112925220811,remember|6.39131148259e-05
mean|8.91364431275e-05,browsing|9.82351336415e-05,scale-space|8.66707864426e-05,longest|9.66265462666e-05,hampered|0.000135529036707,completion|9.86232630417e-05,programmable|0.000123154834535,filter|6.7901561946e-05,iso-surfacing|0.000100602302477,typology|0.000105293039244,hm|7.23216660581e-05,obtrusive|5.26114941274e-05,problem-solving|6.31907006585e-05,co-occurrence|6.05296514362e-05,employing|6.36495031582e-05,zoomable|0.000100248416828,interact|7.33474760416e-05,deploy|0.000111053963389,insect|0.000112922190861,wikipedium|6.38935411939e-05
doesn't|8.9131072682e-05,2-dimensional|9.81401548274e-05,quadric-based|8.66128059349e-05,pervasive|9.64494795854e-05,note|0.000135529036047,push|9.85900471125e-05,schema|0.000123154806825,blocked|6.78599522657e-05,discovering|0.00010051254819,experimentation|0.000105284067863,graphics—methodology|7.23216660565e-05,speed-up|5.25425622454e-05,gife|6.31280544995e-05,prescribe|6.05144280959e-05,dye|6.35917937499e-05,map-based|0.000100191004853,cursor|7.32659428728e-05,wire|0.000111038614593,two-stage|0.000112917261278,6|6.38352517238e-05
gpu|8.90774760041e-05,sub-tree|9.81401548024e-05,unpredictable|8.6610865721e-05,everywhere|9.64472473287e-05,guided|0.000135529035797,reconstruction|9.85519493729e-05,photorealistic|0.000123154075464,ethnicity|6.77161329915e-05,petascale|0.000100502457244,dvr|0.000105279216608,non-photorealistic|7.2178392512e-05,dithering|5.25394415005e-05,lyapunov|6.2996142753e-05,weight|6.03996489027e-05,supernova|6.35779678992e-05,s-|0.000100165267339,pie|7.31670379562e-05,sandium|0.000111038505013,interleaved|0.000112916057935,afterward|6.37635511371e-05
shade|8.90270142882e-05,extremum|9.81194113159e-05,void|8.66044584293e-05,addition|9.64447619035e-05,intuition|0.000135529034141,prominent|9.85212233396e-05,nearby|0.000123154075434,coauthorship|6.75398988422e-05,lieu|0.000100454976151,amplification|0.000105258909572,inertial|7.1988327097e-05,division|5.24768182038e-05,high-|6.29518648844e-05,conjunctive|6.02930342553e-05,overly|6.35433270765e-05,began|0.000100091791405,node|7.30674572741e-05,appeared|0.000111027138841,party|0.000112905299721,cache|6.32835140813e-05
fraction|8.90124103818e-05,briefly|9.80772514096e-05,insightful|8.65910830166e-05,linked-view|9.64271166223e-05,careful|0.000135529032504,seeding|9.80289403523e-05,walking|0.000123154075403,event-based|6.75370536355e-05,usa|0.000100257735923,other'|0.000105254122307,contributor|7.19879071071e-05,trust|5.24574999241e-05,entitled|6.29268965737e-05,closed-form|6.02490242114e-05,switching|6.34009355106e-05,organizer|0.000100091569342,modify|7.30154660986e-05,spent|0.000111009120362,chi|0.000112904610189,two-stage|6.32353779878e-05
in-core|8.90124103681e-05,clinician|9.80401646359e-05,journalism|8.65653630122e-05,gestalt|9.64190579043e-05,situ|0.000135529031264,submission|9.7688771181e-05,absence|0.000123152563796,uniquenes|6.75091127037e-05,devising|0.000100151714637,neuroanatomical|0.00010525369368,cross-filtered|7.19536843269e-05,social|5.22970750403e-05,profiling|6.29268950179e-05,feasibility|6.02089639064e-05,plenoptic|6.33744397055e-05,scientifically|0.000100005150195,themeriver|7.29264129979e-05,granularity|0.000111000112471,indexed|0.000112900929488,perfect|6.31936371088e-05
boundary|8.89928357161e-05,rehabilitation|9.80216968781e-05,deterministic|8.64937655347e-05,animate|9.64029721394e-05,landmark|0.00013552902861,broadly|9.7669392289e-05,entrance|0.0001231522289,gradually|6.74770420714e-05,intentional|0.000100089518786,click|0.000105251141991,informative|7.19350548919e-05,problem-driven|5.20460804393e-05,compared|6.28343462867e-05,airflow|6.01935420184e-05,biggest|6.32628315981e-05,dangerou|0.000100005149545,parallelism|7.28712575189e-05,in-core|0.000110995653255,2003|0.00011290092876,unaware|6.3191329374e-05
insightful|8.89396639063e-05,imaging|9.80115456093e-05,conditioning|8.64925429862e-05,disjoint|9.63986711401e-05,assembly|0.000135529026515,hatching|9.76010638238e-05,evolve|0.000123151463416,gender|6.74141714306e-05,bridging|0.000100089518782,clinical|0.000105246340123,person'|7.18416348154e-05,imprecision|5.20309430281e-05,obscure|6.2719933509e-05,approximation|6.01148107679e-05,mission|6.3248100674e-05,coronary|9.99144417754e-05,symbolic|7.27947347458e-05,coded|0.000110987016637,semi-regular|0.000112897314589,detailing|6.31273724751e-05
disagree|8.89328044145e-05,pointed|9.79628994021e-05,publicly-available|8.64699732075e-05,much|9.63516147212e-05,diagnosing|0.000135529024948,cleaning|9.75993343117e-05,2d/3d|0.000123151318578,digitally|6.73647460498e-05,occupied|9.99794186894e-05,vantage|0.000105238396881,sketchines|7.18210255013e-05,push|5.19104046256e-05,request|6.26353943734e-05,multi-step|5.99763151411e-05,mechanism|6.32408637757e-05,pde-based|9.98128307631e-05,2d/3d|7.27763687186e-05,involvement|0.000110979481134,broadly|0.000112889986789,lend|6.31019026903e-05
probabilistic|8.89179994869e-05,database|9.79400417668e-05,workflow|8.6340626398e-05,accompanying|9.63277097824e-05,selectively|0.000135529023523,unifying|9.75143374589e-05,prefetching|0.000123150114847,come|6.73464477445e-05,projective|9.9978709609e-05,pursue|0.000105230755459,wide|7.16083086953e-05,preset|5.18138074024e-05,schedule|6.25403830864e-05,legal|5.99746259564e-05,acceptance|6.30861037536e-05,unanticipated|9.96299012896e-05,ellipse|7.27763686797e-05,numeric|0.000110898014595,pass|0.000112885848827,outperformed|6.29460324288e-05
ordinal|8.88234003208e-05,repeating|9.79133507625e-05,prototypical|8.63113094422e-05,attract|9.63265117874e-05,consequently|0.00013552902338,monoscopic|9.74541382218e-05,plenoptic|0.000123150112881,actionable|6.73447347105e-05,api|9.99416043397e-05,pivot|0.000105230752856,coefficient|7.16033316095e-05,bundling|5.17228054308e-05,arbitrary|6.24739499648e-05,recognizing|5.99641002519e-05,multivariate|6.30333993793e-05,hypothesize|9.94810617801e-05,bertin'|7.27345907649e-05,answer|0.000110879432846,curse|0.000112883881229,thought|6.29288539619e-05
precede|8.86046711198e-05,foreground|9.7898439152e-05,iso-surfacing|8.6206538086e-05,look|9.62699470566e-05,interacting|0.000135529023281,signal-to-noise|9.74202538121e-05,reproduce|0.000123150112736,task-oriented|6.72825871046e-05,knot|9.97936281365e-05,fea|0.000105229428553,goodnes|7.15988301401e-05,userspsila|5.14638179927e-05,rejection|6.23578197352e-05,tactic|5.99474813628e-05,void|6.3021741502e-05,cylindrical|9.94121378473e-05,erroneou|7.2734305082e-05,meeting|0.00011086690105,biased|0.00011288278684,rf|6.28690286228e-05
addition|8.85372574722e-05,united|9.78931966153e-05,cartographer|8.61338016703e-05,comparing|9.62588889645e-05,depend|0.000135529022878,cartographer|9.7241404215e-05,tractography|0.000123149288047,explosion|6.72059279886e-05,multi-core|9.95657347405e-05,c1|0.000105216039538,unpredictable|7.15789369181e-05,lack|5.14491665564e-05,historic|6.2321943353e-05,n-dimensional|5.9935841274e-05,draft|6.29701367474e-05,accumulated|9.92963968785e-05,manipulation|7.26874343622e-05,curation|0.000110866900936,imperfection|0.000112882786833,expert's|6.2864862583e-05
nature|8.84822105638e-05,compared|9.77379846702e-05,2012|8.60971929328e-05,stable|9.62317547901e-05,aerospace|0.000135529022599,immersion|9.71337474885e-05,high-|0.000123148633529,economist|6.69803306027e-05,slightly|9.9482026664e-05,counting|0.00010521442245,rail|7.15685249958e-05,bare|5.13754162568e-05,fabrication|6.22994452899e-05,fairing|5.97546815791e-05,completion|6.28945201445e-05,2004|9.92651788076e-05,received|7.26260990052e-05,resilient|0.000110845710535,took|0.000112881979716,subdivide|6.2604653722e-05
people'|8.8361834796e-05,suppres|9.77251394664e-05,happen|8.58607702009e-05,original|9.61396606427e-05,examination|0.000135529020921,mock-up|9.71337474678e-05,tune|0.000123148633442,justified|6.68736382641e-05,hcus|9.92842867665e-05,endeavor|0.000105206642749,superimpose|7.15491875255e-05,register|5.13753460963e-05,fictitiou|6.22380885481e-05,variational|5.97546815672e-05,ignoring|6.28607536706e-05,xml|9.92648319526e-05,cascading|7.24390714359e-05,glance|0.000110826103153,inspiration|0.00011288197959,woman|6.25479598944e-05
fast|8.83430695738e-05,density|9.76867635033e-05,enrich|8.58556715523e-05,latent|9.60667211918e-05,segment|0.000135529020814,specimen|9.70570639737e-05,7|0.000123147141376,crowdsourcing|6.68106091825e-05,sorted|9.92372466118e-05,curator|0.000105201564297,ebay|7.14890276125e-05,delaunay-based|5.12735100557e-05,torque|6.22044269239e-05,npr|5.97319916258e-05,streamline|6.27936483021e-05,validity|9.92481413368e-05,phenomena|7.23645865579e-05,truth|0.000110824260633,prospective|0.00011288197959,[2]|6.25411912364e-05
scented|8.83057511126e-05,rate|9.7668153501e-05,travel|8.57414498406e-05,non-trivial|9.60026965352e-05,forecaster|0.000135529020014,concurrently|9.6926033477e-05,acquire|0.000123144527866,twice|6.6766645244e-05,complication|9.92189537523e-05,familiarity|0.000105189243389,cpu|7.14873608577e-05,envelope|5.10322992762e-05,wayfinding|6.21714224268e-05,human-computer|5.97000301446e-05,imaging|6.27373187427e-05,bundling|9.92343743619e-05,variable|7.23586543952e-05,prescribed|0.000110776272604,ablation|0.000112878187637,stylu|6.2477031244e-05
travel|8.82488573032e-05,optimizing|9.764693762e-05,deviation|8.57108062168e-05,argue|9.59996789883e-05,usage|0.000135529019419,hypothetical|9.68385011499e-05,later|0.00012314452779,virtual|6.66803375559e-05,hardware-assisted|9.9103450202e-05,tuning|0.000105181389847,launch|7.14173810962e-05,three-dimension|5.09727121042e-05,domestic|6.21622494506e-05,wherea|5.96371419385e-05,clickstream|6.27134989704e-05,successively|9.92114126414e-05,infrastructure|7.2326240007e-05,sketching|0.000110688244592,federal|0.000112873296192,enterprise|6.23934588611e-05
subjectively|8.81966945925e-05,anyone|9.75036245957e-05,armed|8.56919239992e-05,convolution|9.59520275158e-05,mimic|0.000135529019283,geographer|9.67860085437e-05,geometry-based|0.000123144527768,discerning|6.66128693268e-05,argue|9.89247296776e-05,informal|0.000105179121226,co-occurrence|7.1295931335e-05,salient|5.09109738086e-05,inquiry|6.21236381351e-05,invited|5.952696698e-05,epidemiological|6.27004591089e-05,hospital|9.92082807656e-05,/|7.20667948452e-05,quadric-based|0.000110669342617,statu|0.00011287303579,processing|6.23776433001e-05
semi-supervised|8.81476986527e-05,enterprise|9.74110206171e-05,computer-supported|8.5674587668e-05,hardware-assisted|9.59399087545e-05,accessible|0.000135529018142,gpu-accelerated|9.6636473196e-05,unable|0.000123144527712,built|6.66033690067e-05,areal|9.88853282094e-05,invented|0.000105178661508,[13]|7.12603739474e-05,interfaces”|5.07710910498e-05,pc-mrus|6.211031571e-05,analogue|5.95097580071e-05,genetic|6.26656767772e-05,called|9.91888865309e-05,world-wide|7.20601235141e-05,c1|0.000110664354456,eliciting|0.000112872061859,radiation|6.23516004244e-05
alternative|8.80892246125e-05,occlude|9.73661898945e-05,influx|8.56153880176e-05,myriad|9.59399087031e-05,shaded|0.000135529016844,researched|9.65628346821e-05,event-based|0.000123143942945,hotel|6.65063813989e-05,putative|9.88726339003e-05,answering|0.00010517854935,react|7.10595916174e-05,force-based|5.07228223011e-05,multi-triangulation|6.20689753658e-05,phrase|5.93907245484e-05,flattened|6.2641077982e-05,artery|9.90871084117e-05,walk|7.2060123489e-05,influential|0.000110652848436,departure|0.000112863903452,interconnected|6.20880416977e-05
substrate|8.80775486602e-05,co-citation|9.72017714785e-05,heat|8.56107578256e-05,behave|9.59291286524e-05,experimentation|0.000135529015653,use-case|9.65628345818e-05,presentation—general|0.000123143942618,future|6.63594654651e-05,amplifying|9.887247408e-05,xml|0.00010517154562,end|7.08951355679e-05,intractable|5.07021918521e-05,windowing|6.20689753597e-05,dirichlet|5.93403312745e-05,high-degree|6.2608058029e-05,rendition|9.90536754602e-05,revolving|7.20592871995e-05,consensu|0.000110631650262,aggregated|0.000112853806106,sketch-based|6.19635125231e-05
