Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
ran|7.49294796451e-05,preintegrated|9.9947992738e-05,tunable|4.49670607999e-05,maritime|8.84786435399e-05,multi-view|2.72601023221e-05,redundant|6.74065775267e-05,empowered|9.25561655659e-05,instead|9.52454550029e-05,query-driven|7.50960042112e-05,ready|6.42635997621e-05,occurred|8.16797754093e-05,bottom-up|3.71155489981e-05,deferred|4.81390855575e-05,created|0.000117714895463,querying|6.54717168139e-05,unanswered|4.26319316097e-05,horizontal|7.89564063843e-05,9|0.00010968617959,overview+detail|2.95244614037e-05,photometrically|6.59161580517e-05
poorer|7.49294772095e-05,conditioning|9.9947991433e-05,assembling|4.49670438414e-05,baseline|8.8477885111e-05,equality|2.72359173613e-05,enjoyability|6.74060340807e-05,gb|9.25560452597e-05,appear|9.52454542238e-05,explosion|7.50954025911e-05,proof|6.42611897389e-05,set-typed|8.1678450917e-05,badge|3.70635361475e-05,small-scale|4.8105272835e-05,double|0.000117714895459,region-of-interest|6.54716393099e-05,gpu|4.25630346746e-05,corner|7.89562091943e-05,exponential|0.000109686176258,programming|2.95175796739e-05,aggregated|6.58746372512e-05
hypothesize|7.49261827603e-05,host|9.99474790736e-05,upstream|4.49666339753e-05,component-based|8.84770066391e-05,20%|2.71222252929e-05,outperformed|6.74050688557e-05,immersion|9.25555966532e-05,built|9.52454538687e-05,crm|7.50949512249e-05,transferred|6.42587975209e-05,readable|8.16744056606e-05,gui|3.70519179082e-05,individual'|4.80909898652e-05,2011|0.000117714895434,unfolding|6.5471407322e-05,bitmap|4.25435227867e-05,county-level|7.89558002255e-05,histogram|0.000109686173479,edge-bundling|2.95130317488e-05,claim|6.58723198476e-05
pervasive|7.49261667159e-05,deliberately|9.99473099372e-05,exciting|4.49445273865e-05,envelope|8.84739488662e-05,delaunay-based|2.7111250683e-05,lengthy|6.74020318754e-05,mock-up|9.25555966531e-05,disrupting|9.52454534077e-05,geodemographic|7.50948464035e-05,cpr|6.42531536631e-05,behave|8.16742080665e-05,iso-surfacing|3.70350444688e-05,healthcare|4.80800712625e-05,namely|0.000117714895428,27|6.5471407292e-05,printed|4.2530355198e-05,outbreak|7.89539388e-05,prevent|0.000109686172493,self-organizing|2.9436310436e-05,randomized|6.58693898217e-05
fcc|7.49243234564e-05,geophysic|9.99471740292e-05,occasionally|4.49207984531e-05,2002|8.84736562388e-05,switched|2.70722124477e-05,+|6.73999031918e-05,small-scale|9.25550350229e-05,endpoint|9.52454520838e-05,2010|7.50938861145e-05,inference|6.42513746313e-05,substitution|8.16728232036e-05,occlude|3.70278724472e-05,loaded|4.80656775091e-05,principal|0.000117714895427,fastest|6.54709137574e-05,diseased|4.25242600559e-05,trained|7.89539387742e-05,keeping|0.000109686172432,nematic|2.94190684952e-05,binned|6.58540358912e-05
thing|7.4923765289e-05,depicted|9.99471447758e-05,occupied|4.49177132466e-05,occurred|8.847325979e-05,occlude|2.70136850854e-05,illusion|6.73991573673e-05,black|9.25549295037e-05,40|9.52454520748e-05,problematic|7.50937325734e-05,gravitational|6.42460206168e-05,vendor|8.16684242353e-05,everyday|3.69993685196e-05,synchronize|4.80041394609e-05,channel|0.000117714895427,prospective|6.54704752889e-05,oblique|4.25101530557e-05,vertical|7.89538351548e-05,decomposed|0.000109686171775,encyclopedic|2.93948585384e-05,vanish|6.58466901651e-05
behave|7.49219895137e-05,flame|9.99469707728e-05,rather|4.49149691933e-05,questionnaire|8.8471726351e-05,tweaking|2.69846747913e-05,reinforced|6.73973194566e-05,curse|9.25548252692e-05,compositional|9.52454518322e-05,emotion|7.50928321244e-05,remotely|6.42449498778e-05,[8]|8.1667252293e-05,amenable|3.69954783622e-05,scenario|4.79060787207e-05,combine|0.000117714895419,interstellar|6.54703728149e-05,voice|4.24736418435e-05,unusual|7.89536185477e-05,five-dimensional|0.000109686171724,main-memory|2.93881817255e-05,agenda|6.58325931954e-05
cable|7.49215906779e-05,cortical|9.99466244801e-05,pragmatic|4.49115501588e-05,winner|8.84711746958e-05,microsoft|2.69117690123e-05,cross-sectional|6.73970405486e-05,formalization|9.25548251391e-05,linguistic|9.52454513313e-05,re-computation|7.50883987792e-05,fifteen|6.42388431009e-05,2-dimensional|8.16668331804e-05,2011|3.69815159506e-05,regardles|4.78961486106e-05,polymer|0.000117714895413,curse|6.54703526094e-05,xml|4.24163188439e-05,semi-supervised|7.89521371622e-05,normalized|0.00010968617164,topical|2.9378201443e-05,covering|6.58224744041e-05
elliptical|7.49199661786e-05,acquisition|9.99465208943e-05,administer|4.48953546715e-05,begin|8.84675954633e-05,wiki|2.66835415462e-05,prevalent|6.73922828329e-05,assisted|9.25546744291e-05,opaque|9.52454504257e-05,paired|7.50880867263e-05,reformation|6.42373185579e-05,coherently|8.16668331523e-05,arising|3.69539250059e-05,decide|4.78937095049e-05,picture|0.000117714895389,formalization|6.54703525259e-05,judge|4.23267200171e-05,reductionist|7.89516268493e-05,unify|0.000109686170029,themeriver|2.93017810147e-05,akin|6.577884137e-05
suboptimal|7.49187893689e-05,covariate|9.99463757368e-05,participant's|4.48692572107e-05,patient'|8.84665843337e-05,systems-human|2.65667106686e-05,causality|6.73922184926e-05,political|9.25545355074e-05,[21]|9.52454499251e-05,ad-hoc|7.50875189796e-05,biggest|6.42354762146e-05,illuminate|8.16660912094e-05,sensing|3.69514740189e-05,diversification|4.78879343597e-05,placed|0.000117714895386,"""the|6.54703472372e-05",translate|4.22792727245e-05,goodnes|7.89515290892e-05,visual_analysi|0.000109686167969,area|2.93001787142e-05,analogue|6.57602565606e-05
uninteresting|7.49176892495e-05,unambiguously|9.99463317298e-05,cascading|4.48303854434e-05,simulation-based|8.84665805926e-05,newspaper|2.6535239459e-05,detailing|6.73905409902e-05,fea|9.25539456048e-05,soft|9.5245449652e-05,metum|7.50862996786e-05,wild|6.42342529879e-05,regardles|8.1664631489e-05,constraint|3.68880279894e-05,physically-based|4.78535604905e-05,transfer|0.000117714895348,injection|6.54702903334e-05,biography|4.22764920378e-05,uploaded|7.89506786191e-05,updating|0.000109686166321,synergistic|2.9283150055e-05,strongly|6.57335072419e-05
serendipitou|7.49176801703e-05,pen-and-paper|9.99463015396e-05,finance|4.4778274738e-05,flickr|8.84661570116e-05,hitting|2.64931861116e-05,person'|6.73899138174e-05,blog|9.25537842616e-05,warning|9.52454483719e-05,radiofrequency|7.50835379087e-05,sort|6.42289985468e-05,fea|8.16605098439e-05,wim|3.68755487032e-05,procedurally|4.7851734939e-05,automatically|0.000117714895327,defense|6.54701585667e-05,keynote|4.22764812718e-05,user-generated|7.8950268143e-05,outperformed|0.000109686161322,data-mining|2.9256951542e-05,ethnography|6.57088931103e-05
occlusion-free|7.49173874793e-05,reactive|9.99463014796e-05,prescribe|4.47735203466e-05,cardiac|8.84660161825e-05,space-time-attribute|2.64931861116e-05,google|6.73886752616e-05,self-intersection|9.25535674026e-05,pay|9.52454463257e-05,unpredictable|7.50801632454e-05,shearing|6.42277882868e-05,replacement|8.16593783409e-05,dispersion|3.68715067319e-05,ordered|4.78509474936e-05,exposure|0.000117714895322,droplet|6.54700751267e-05,bursty|4.22535848989e-05,time-space|7.89490622656e-05,associate|0.000109686160747,arterial|2.9241718632e-05,everyday|6.57082337416e-05
brighter|7.49170468815e-05,planetarium|9.99462521575e-05,renewed|4.47601942102e-05,saliency|8.84660161497e-05,geospatially-referenced|2.64931861116e-05,metum|6.73873609353e-05,explaining|9.25532621476e-05,expectation|9.5245445771e-05,abstracted|7.50801541308e-05,stimulu|6.42268456509e-05,axis-aligned|8.16593745834e-05,diseased|3.68326127676e-05,"""the|4.784645607e-05",control|0.000117714895309,pre-integration|6.54700418163e-05,crowdsourced|4.22310543096e-05,incident|7.89482863995e-05,remain|0.000109686159813,al'|2.91961743596e-05,whiteboard|6.57021918726e-05
doorway|7.49170468571e-05,emissive|9.9946252153e-05,substantiate|4.47452384176e-05,uncertainty_visualization|8.84657212176e-05,multi-step|2.64222860048e-05,infectiou|6.73861688247e-05,substantiate|9.25532193284e-05,course|9.52454454331e-05,influx|7.50801416858e-05,on-line|6.42253574797e-05,expedite|8.16593173483e-05,conveying|3.67843552015e-05,schedule|4.78409391001e-05,match|0.000117714895292,harvest|6.54698759167e-05,face-centered|4.22149985118e-05,label|7.89480210344e-05,exchange|0.000109686153995,vorticity|2.9195838648e-05,dvr|6.56961314407e-05
soil|7.49170468571e-05,validating|9.99460384255e-05,report|4.47233630438e-05,min|8.84637171508e-05,bull'|2.63017311241e-05,named|6.73841701919e-05,imprecision|9.2551998798e-05,portray|9.52454447892e-05,mc|7.50776753208e-05,ajax|6.42224570821e-05,taxi|8.16587822148e-05,facility|3.67723605659e-05,cleaning|4.78289910128e-05,retain|0.000117714895286,fraud|6.54698309208e-05,fine-tuning|4.21879034087e-05,quasi-tree|7.89473238143e-05,execute|0.000109686150823,estimate|2.91524563149e-05,outperformed|6.56754093285e-05
older|7.49170468571e-05,pronounced|9.99460139506e-05,separated|4.46897321815e-05,completion|8.84630183983e-05,interdependency|2.62902351439e-05,biopsy|6.73841608547e-05,safety|9.25518682055e-05,unique|9.52454442728e-05,epidemic|7.50773273724e-05,javascript|6.4222457009e-05,informing|8.16563936838e-05,rocking|3.67393922691e-05,connectednes|4.77987902714e-05,residue|0.000117714895282,categorize|6.5469800734e-05,time-critical|4.2185502161e-05,substantiate|7.89472326486e-05,establish|0.000109686149223,animation|2.91269570093e-05,instability|6.56261722955e-05
space-time-attribute|7.49167812102e-05,recovered|9.99458595325e-05,voice|4.46652103094e-05,retinal|8.8460155704e-05,presidential|2.61172209024e-05,restoring|6.73811957908e-05,remeshing|9.25512973635e-05,explanation|9.5245442379e-05,novelty|7.50760167362e-05,color-coding|6.42131035676e-05,private|8.16560399847e-05,cvd|3.67188840541e-05,case|4.77635078498e-05,i/o|0.000117714895219,event-based|6.54697943197e-05,pilot|4.21568469313e-05,lowest|7.89448712738e-05,head|0.000109686145274,interpretation|2.91241393086e-05,reflectance|6.55578013381e-05
hitting|7.49167812102e-05,became|9.99457877416e-05,complementary|4.4640706552e-05,recommend|8.84598635887e-05,ws|2.60391360812e-05,isocontmy|6.73791716634e-05,comply|9.25512973311e-05,robust|9.52454421074e-05,roughnes|7.50757051953e-05,specialty|6.42131035676e-05,creative|8.16540419692e-05,higher|3.67127318421e-05,delineate|4.7756980914e-05,public|0.000117714895206,amazon|6.54696083317e-05,presenter|4.21390329582e-05,agenda|7.89441547351e-05,suggestion|0.00010968614348,batched|2.9109066921e-05,align|6.55331835769e-05
geospatially-referenced|7.49167812102e-05,n-d|9.9945756027e-05,retinal|4.4627668659e-05,focus-and-context|8.84588520836e-05,influential|2.5986695576e-05,disrupting|6.73791715579e-05,suppres|9.25512876803e-05,spawn|9.52454417835e-05,insect|7.50749256312e-05,&amp|6.42127592222e-05,equalization|8.16538387307e-05,homology|3.67060921182e-05,equalization|4.77072082115e-05,individual|0.000117714895185,da|6.54696081407e-05,pixel-based|4.21372778117e-05,stimulu|7.89424049537e-05,lower|0.00010968614209,synchronized|2.91000506644e-05,redistribute|6.54331884429e-05
digraph|7.49160935383e-05,1-d|9.9945755925e-05,party|4.4595003734e-05,null|8.84588310164e-05,exaggerate|2.59292260187e-05,rating|6.73784362266e-05,occlude|9.25512876803e-05,dye|9.52454407656e-05,lubrication|7.50718860246e-05,visualised|6.42066443311e-05,redundancy|8.16538386642e-05,observing|3.66926757061e-05,centrally|4.76914126414e-05,signal|0.000117714895182,70%|6.5469608093e-05,two-fold|4.2084127341e-05,inadequate|7.89411570477e-05,ineffective|0.000109686141924,ablation|2.90991296958e-05,pace|6.54221265426e-05
chronological|7.49160935184e-05,astrophysical|9.99456032749e-05,dramatic|4.4565032643e-05,caustic|8.84588309019e-05,substantiate|2.58243421283e-05,nyquist|6.73782213981e-05,cut-away|9.25512876803e-05,aggregated|9.52454402551e-05,elastohydrodynamic|7.50718860246e-05,black|6.41998610595e-05,investment|8.16537601284e-05,merge|3.66844058668e-05,suboptimal|4.76832373228e-05,around|0.00011771489515,controversial|6.54696080063e-05,ndt|4.20087527833e-05,economist|7.89409185848e-05,despite|0.00010968613841,ellipsoidal|2.9085101684e-05,owing|6.54163503553e-05
retained|7.49160935184e-05,educational|9.99456032728e-05,positive|4.44963193435e-05,dust|8.84588309019e-05,amazon'|2.57706430888e-05,downsampled|6.73782213847e-05,valid|9.25511236391e-05,approximate|9.52454400637e-05,supply|7.50713055076e-05,co-citation|6.41988918516e-05,recirculation|8.1653733942e-05,imperfect|3.66575951291e-05,paradigm|4.76316050537e-05,illusion|0.000117714895143,3000|6.5469607996e-05,entertainment|4.19972245096e-05,electrostatic|7.89392413042e-05,exemplify|0.000109686137203,beforehand|2.9080876626e-05,conform|6.53948138367e-05
pc-mrus|7.49144764446e-05,hessian|9.99455455251e-05,alter|4.44838410249e-05,rail|8.84584600141e-05,integration-based|2.5764259354e-05,dof|6.73745873578e-05,assurance|9.25510874441e-05,respect|9.52454400093e-05,proxy|7.5070592423e-05,intraoperative|6.41934747451e-05,pof|8.16535879697e-05,use-case|3.66438945146e-05,actually|4.75814540588e-05,unfortunately|0.000117714895126,flood|6.54695044649e-05,naval|4.19972244973e-05,summarize|7.89384945317e-05,logical|0.000109686135086,completion|2.90693772141e-05,longest|6.53948136923e-05
foraging|7.49136576532e-05,cluttering|9.99454179473e-05,adaption|4.44758387751e-05,recognizable|8.84583769625e-05,marginal|2.57360982447e-05,river|6.7372202038e-05,solvent|9.25506524561e-05,fewer|9.52454396648e-05,imposing|7.50702136154e-05,characterise|6.41928145833e-05,drr|8.16500322361e-05,researched|3.66427073831e-05,eighteen|4.75092540606e-05,initiated|0.000117714895109,heart|6.54693214581e-05,termination|4.19756734469e-05,rail|7.89369683055e-05,reason|0.000109686133507,decreased|2.90674019502e-05,knowledge-assisted|6.53937745065e-05
buried|7.49136200868e-05,shell|9.99454074607e-05,balance|4.44712506466e-05,spectral/hp|8.84551736178e-05,procedurally|2.57125352799e-05,amplifying|6.73717953975e-05,prominent|9.25505044206e-05,phenomenon|9.52454391449e-05,data-dependent|7.50697072072e-05,deciding|6.41804266225e-05,money|8.16496275819e-05,stochastic|3.6631112542e-05,asking|4.74920146987e-05,away|0.000117714895108,evolf|6.54692075832e-05,mismatch|4.19619540473e-05,diagrammatic|7.89362704528e-05,mental|0.000109686129961,web|2.90374368773e-05,chance|6.5280663189e-05
multi-field|7.49130263649e-05,subsequent|9.99453609559e-05,sculpting|4.44668474774e-05,helped|8.84529705476e-05,passage|2.56292623225e-05,subdomain|6.73717797449e-05,importance-driven|9.25498891503e-05,judiciously|9.52454387835e-05,simulation-based|7.50694135612e-05,recording|6.41771556689e-05,evenly-spaced|8.1648793502e-05,cleaning|3.65782309109e-05,tradeoff|4.74058479006e-05,significantly|0.000117714895106,cosmological|6.54690125004e-05,distort|4.1915529613e-05,redundant|7.89355954082e-05,ranking|0.000109686126443,qualitatively|2.89756470197e-05,complicate|6.52633795729e-05
undirected|7.49127226292e-05,unprecedented|9.9945336023e-05,aerosol|4.4435101893e-05,folding|8.84515019173e-05,separated|2.55878227479e-05,putative|6.7371779505e-05,flattening|9.25497426031e-05,corner|9.52454385352e-05,adopt|7.50683841038e-05,heterogeneity|6.41719387786e-05,enthusiastic|8.16480103693e-05,3-space|3.65219709139e-05,protection|4.73877946238e-05,web-based|0.000117714895088,conjoint|6.54688654703e-05,uncalibrated|4.1889037613e-05,dye|7.89352548521e-05,learner|0.000109686122852,deform|2.894718412e-05,sph|6.52411959078e-05
held|7.4911584136e-05,generically|9.99450789527e-05,lower-level|4.44185861939e-05,time-based|8.84509702792e-05,connected|2.55715632101e-05,geologist|6.73711777152e-05,selector|9.25495593779e-05,commonly|9.52454383194e-05,translate|7.50682073222e-05,shade|6.41594488484e-05,framerate|8.16479538592e-05,cascading|3.650958745e-05,seriou|4.73830677858e-05,resolving|0.000117714895085,userspsila|6.54688287851e-05,reasoning|4.18818264996e-05,switching|7.89352234016e-05,shifting|0.000109686121057,lineup|2.89373770155e-05,wastewater|6.52111712573e-05
spotting|7.49106609091e-05,meteorology|9.99450686286e-05,slightly|4.43814420099e-05,pearson'|8.84497996227e-05,biologically|2.5430367661e-05,rank|6.73703821755e-05,time-space|9.25484386795e-05,contouring|9.52454377908e-05,plain|7.50641850919e-05,emergency/disaster|6.41539100731e-05,pt|8.16473271763e-05,switched|3.64719243766e-05,range|4.73581086572e-05,badge|0.000117714895062,pore|6.54683641401e-05,flipping|4.18458168478e-05,max|7.89341285486e-05,going|0.000109686116907,transformation|2.89030972163e-05,sql|6.51885717441e-05
one-to-one|7.49105268804e-05,multiview|9.99449082937e-05,maximized|4.43767170391e-05,portray|8.84487276792e-05,s-|2.53816242535e-05,female|6.73639497416e-05,ensuring|9.25476008243e-05,hypothesis|9.52454374066e-05,vectorized|7.50639980604e-05,landmark|6.41531304325e-05,biase|8.16469951789e-05,making|3.63855209265e-05,plot|4.7354680116e-05,thumbnail|0.000117714895045,hit|6.54683641386e-05,squarified|4.17604372635e-05,min|7.8934128499e-05,unnecessary|0.000109686115476,[21]|2.88776377915e-05,tablet|6.51682033557e-05
affordance|7.49102356731e-05,supplementary|9.99449082074e-05,high-|4.43732404546e-05,intuitivenes|8.84464236071e-05,controversial|2.52601799393e-05,overlay|6.73637338567e-05,look-up|9.25475060504e-05,choosing|9.5245436774e-05,synthesizing|7.50639980589e-05,spectral/hp|6.41507133418e-05,person'|8.16465732829e-05,emailtime|3.63681607255e-05,cheap|4.73433783963e-05,correspond|0.000117714895017,intractable|6.5468341889e-05,self-intersection|4.17338143529e-05,plausible|7.89335067432e-05,juxtaposition|0.000109686112218,granularity|2.88662781506e-05,technically|6.51682033556e-05
measurable|7.49088603801e-05,mortality|9.99447870783e-05,unifying|4.43534014474e-05,raycasting|8.84460070562e-05,supply|2.51658943814e-05,engaged|6.73625880934e-05,resilient|9.25464317231e-05,anomaly|9.52454325327e-05,dominated|7.5060563924e-05,society|6.4148908695e-05,insightful|8.16421986536e-05,multifield|3.63409668942e-05,controversial|4.73204935345e-05,consumer|0.000117714895003,synthesizing|6.5468074497e-05,direct-touch|4.1723008103e-05,fold|7.89328804078e-05,compres|0.000109686107413,passage|2.88014753496e-05,party|6.51573097616e-05
non-interactive|7.49087081925e-05,protection|9.99447802659e-05,cosmic|4.43521465783e-05,afforded|8.84457069089e-05,tmy|2.51577757146e-05,publicly|6.73625880934e-05,stable|9.254561482e-05,comprehend|9.52454320478e-05,legal|7.50598669719e-05,tangible|6.41484868808e-05,gap|8.16414373463e-05,release|3.63377456822e-05,dramatically|4.73190281915e-05,expressivenes|0.000117714895,official|6.54680684509e-05,remedy|4.17182819023e-05,order-of-magnitude|7.8932880378e-05,revealing|0.000109686105848,bigger|2.87818436026e-05,valid|6.51264633456e-05
density-based|7.49082321828e-05,stretching|9.99447559647e-05,trust|4.43208513058e-05,occlusion-free|8.84450770547e-05,patviz|2.51365937181e-05,agenda|6.73614258821e-05,summed|9.25455229946e-05,solve|9.5245430695e-05,decompressed|7.50581666794e-05,blurry|6.41483821782e-05,cooperation|8.16393253465e-05,fastest|3.63319976353e-05,reflective|4.72971698966e-05,job|0.000117714894938,party|6.54680545725e-05,recognizable|4.16949729726e-05,ace|7.89316748114e-05,happening|0.000109686104887,collage|2.87370916384e-05,took|6.50783150544e-05
similarity-based|7.49077943304e-05,ten|9.99447302969e-05,lesion|4.43147015673e-05,batched|8.84449788885e-05,establish|2.51175078471e-05,asymmetric|6.73611895581e-05,hydrocarbon|9.25451316293e-05,user's|9.52454305672e-05,comply|7.50578875327e-05,whiteboard|6.41470274995e-05,pre-processing|8.16387545801e-05,long-range|3.62708131856e-05,rounding|4.72971694594e-05,encoding|0.000117714894935,legal|6.54680277684e-05,reformation|4.16853167438e-05,assembly|7.89312626364e-05,heat|0.00010968610454,compensated|2.86974473946e-05,time-step|6.50707073313e-05
meteorological|7.49070642534e-05,six|9.99446920393e-05,nd|4.43052166228e-05,affinity|8.8444143335e-05,240|2.50622429736e-05,abdominal|6.73598107344e-05,heterogeneity|9.25449886378e-05,ocean|9.5245429643e-05,right|7.50575874309e-05,disaster|6.41431682637e-05,enrich|8.16386675961e-05,excitation|3.62708131676e-05,poster|4.72225028821e-05,multiscale|0.000117714894925,bubble|6.54678560008e-05,area-preserving|4.1662722678e-05,fused|7.8930816086e-05,influencing|0.000109686100833,brighter|2.86857479427e-05,matrix-based|6.50636925685e-05
salient|7.49067327663e-05,gpu-based|9.99446729787e-05,real-life|4.43052166226e-05,wim|8.84441091591e-05,precompute|2.50558987581e-05,stochastically|6.73590260761e-05,enthusiastic|9.25448586428e-05,easier|9.52454289848e-05,fingerprint|7.50571565775e-05,upcoming|6.41400347706e-05,brick|8.16385762786e-05,removing|3.62599145481e-05,bubble|4.71654049909e-05,debugging|0.000117714894917,preprocessed|6.54676691272e-05,concave|4.16495090656e-05,disaster|7.89302381266e-05,resolving|0.000109686100208,2002|2.86454457903e-05,eliciting|6.50598239316e-05
deconvolution|7.49056489244e-05,conditional|9.99446163569e-05,self-reported|4.43052166218e-05,matrix-based|8.84435320841e-05,qualitatively|2.49940720515e-05,annotated|6.73587059326e-05,neurovascular|9.25447845767e-05,collaborating|9.52454284588e-05,uncertainty-aware|7.50565554024e-05,marine|6.41395056743e-05,player|8.16374838392e-05,monoscopic|3.62224627916e-05,amongst|4.71394179248e-05,unstructured|0.000117714894905,overlaying|6.54673708382e-05,received|4.16266303672e-05,fifteen|7.89296387888e-05,continuity|0.00010968609157,geo-temporal|2.86155467946e-05,interpretability|6.50544041519e-05
astronomical|7.49053306958e-05,deriving|9.99444727428e-05,outbreak|4.42437156104e-05,dangerou|8.84433767322e-05,on-demand|2.49826355634e-05,cull|6.73584648141e-05,translucency|9.25446525693e-05,fiber|9.52454279158e-05,min|7.50557827238e-05,induce|6.41391184162e-05,billboard|8.16357284086e-05,connect|3.62173873383e-05,portable|4.70812490519e-05,sensing|0.000117714894902,al'|6.5467285496e-05,1-d|4.15989745795e-05,rubber|7.89296379723e-05,afterward|0.000109686088987,configure|2.86065351839e-05,amenable|6.50479604017e-05
align|7.49052079339e-05,country|9.9944418735e-05,deficient|4.42422975508e-05,scientifically|8.84433767322e-05,ftle|2.49469033891e-05,multi-level|6.73577098647e-05,save|9.25445915409e-05,interconnected|9.52454279042e-05,tablet|7.50553882041e-05,people'|6.41389562751e-05,discovering|8.16354857557e-05,hcus|3.61795583037e-05,isosurface|4.70585795604e-05,acros|0.000117714894894,mission|6.54670414795e-05,proxy|4.15697108192e-05,assisted|7.89292619771e-05,minute|0.000109686086762,[12]|2.85792814361e-05,deploy|6.50431862741e-05
shape-based|7.49045054078e-05,analogue|9.99443148449e-05,dichromacy|4.42422974776e-05,salient|8.84433315813e-05,inductive|2.48485091571e-05,assigning|6.73573183036e-05,meant|9.25444957114e-05,termed|9.52454270548e-05,bitmap|7.50552413694e-05,missing|6.41372192847e-05,void|8.16341564248e-05,acquire|3.60814403863e-05,experienced|4.70497143896e-05,macro|0.000117714894889,accomplish|6.54667954291e-05,transitional|4.15530247057e-05,rearrange|7.89285599796e-05,gather|0.000109686083043,hardware-based|2.85735721977e-05,np-hard|6.50414571849e-05
[2]|7.49045054078e-05,accommodate|9.99443012667e-05,absence|4.41947487069e-05,influential|8.84413446219e-05,released|2.48140759403e-05,fun|6.73570704105e-05,conjunction|9.25443026096e-05,encompas|9.52454265025e-05,accident|7.50548685363e-05,envelope|6.41325860248e-05,case-study|8.16337913214e-05,software|3.60659021807e-05,researcher|4.70461795384e-05,cyber|0.000117714894863,complement|6.54667877579e-05,use-case|4.15456551535e-05,marking|7.89255529208e-05,pronounced|0.000109686080916,ready|2.85696224025e-05,prospective|6.50300001995e-05
abstracting|7.49041163368e-05,feel|9.99442803994e-05,eliciting|4.415004467e-05,hardware-based|8.84412778755e-05,triage|2.48022557267e-05,predictive|6.73566818344e-05,crowd|9.25440607998e-05,preprocessing|9.52454263221e-05,technically|7.50541990858e-05,gestalt|6.41324223312e-05,tabular|8.1633669844e-05,anecdotal|3.60336061733e-05,commodity|4.70109530791e-05,ten|0.000117714894857,eliciting|6.54665783956e-05,time-varying_dataset|4.1500594689e-05,intranet|7.89254827592e-05,included|0.000109686079034,redesign|2.85398893868e-05,inspiration|6.50300001993e-05
switching|7.49039068633e-05,logical|9.99442263328e-05,pca|4.41042286163e-05,userspsila|8.84383992455e-05,protection|2.47893118307e-05,injection|6.73545371136e-05,reasoning|9.25440215188e-05,in-house|9.52454262788e-05,sql|7.50541988899e-05,substrate|6.41290908215e-05,2005|8.16331694128e-05,empowered|3.60068233804e-05,think|4.69949823287e-05,helping|0.000117714894824,subnetwork|6.54663892321e-05,in-between|4.14768119385e-05,area-aware|7.89247008781e-05,practitioner|0.000109686078174,vanish|2.85387800016e-05,bundling|6.50217759529e-05
rocking|7.49037698903e-05,familiar|9.99441868067e-05,multi-run|4.40992328402e-05,treat|8.84372070348e-05,multi-run|2.47380476327e-05,interrelation|6.7354311466e-05,organisation|9.25439595482e-05,variability|9.52454244188e-05,wastewater|7.50541988899e-05,vus|6.4119141135e-05,travel|8.16330494581e-05,triangle|3.59658320958e-05,digitally|4.69795616885e-05,forecast|0.00011771489482,variance|6.54663168107e-05,neurovascular|4.14587762792e-05,edge-node|7.89247008781e-05,kdd|0.000109686078157,minima|2.8507350606e-05,calculu|6.50170404855e-05
probe-based|7.49037582812e-05,simply|9.99441289628e-05,tune|4.40164724953e-05,tableau|8.84353900469e-05,accordance|2.46867442063e-05,bayesian|6.73538742424e-05,hessian|9.25437672323e-05,etc|9.52454244171e-05,divided|7.50519494206e-05,ndt|6.41187320739e-05,geo-temporal|8.16327365317e-05,non-interactive|3.59591685047e-05,drastically|4.69293222589e-05,complete|0.000117714894809,probing|6.54659880881e-05,emailtime|4.1402338322e-05,tree-like|7.89247008781e-05,rich|0.00010968607777,impractical|2.84902957263e-05,information-visualization|6.50150131308e-05
agent-based|7.49037582442e-05,impacted|9.99441259412e-05,analyst's|4.39568095022e-05,ndt|8.84349073278e-05,historical|2.46861654052e-05,articulate|6.73531554694e-05,shell|9.25437259254e-05,reasonable|9.52454235974e-05,cmv|7.50514391726e-05,anomalou|6.41184701648e-05,plain|8.16314046023e-05,legible|3.5943272409e-05,fetching|4.69239794405e-05,relied|0.000117714894801,validated|6.54659494113e-05,enron|4.14023382492e-05,glyph-based|7.89235279162e-05,efficacy|0.0001096860759,sub-pixel|2.84423085746e-05,majorization|6.49424530171e-05
keyframe|7.49030077771e-05,illuminate|9.99441122108e-05,complication|4.39172123391e-05,shade|8.84345662153e-05,direct|2.4621477558e-05,merely|6.73519224023e-05,illuminating|9.25437084599e-05,origin|9.52454235505e-05,in-place|7.50511881299e-05,navigated|6.41163543046e-05,sense-making|8.16305176454e-05,rendition|3.59386908338e-05,future|4.69043377475e-05,discussion|0.000117714894793,failed|6.5465598624e-05,hessian|4.1393703548e-05,contingency|7.89230276365e-05,inability|0.000109686075659,human-computer|2.84419431013e-05,contradict|6.4942452988e-05
