Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	SciVis	29-29 Oct. 1999	Image graphs-a novel approach to visual data exploration	10.1109/VISUAL.1999.809871	http://dx.doi.org/10.1109/VISUAL.1999.809871	81	88	809871	data visualisation;groupware;interactive systems;rendering (computer graphics);user interfaces	collaborative visualization;data visualization;exploration process;image graphs;parameter changes;rendering parameters;static representations;visual data exploration;visual representation;visualization parameters;visualization results;visualization session	Aerodynamics;Collaboration;Computer displays;Computer graphics;Costs;Data visualization;Electrical capacitance tomography;Navigation;Rendering (computer graphics);Streaming media		For types of data visualization where the cost of producing images is high, and the relationship between the rendering parameters and the image produced is less than obvious, a visual representation of the exploration process can make the process more efficient and effective. Image graphs represent not only the results but also the process of data visualization. Each node in an image graph consists of an image and the corresponding visualization parameters used to produce it. Each edge in a graph shows the change in rendering parameters between the two nodes it connects. Image graphs are not just static representations; users can interact with a graph to review a previous visualization session or to perform new rendering. Operations which cause changes in rendering parameters can propagate through the graph. The user can take advantage of the information in image graphs to understand how certain parameter changes affect visualization results. Users can also share image graphs to streamline the process of collaborative visualization. We have implemented a volume visualization system using the image graph interface, and the examples presented come from this application.	Kwan-Liu Ma	California Univ., Davis, CA, USA|c|	37275869400
	SciVis	29-29 Oct. 1999	Forward image mapping	10.1109/VISUAL.1999.809872	http://dx.doi.org/10.1109/VISUAL.1999.809872	89	514	809872	antialiasing;computational complexity;image texture;rendering (computer graphics)	Gouraud shading;antialiasing conic filter;complexity;division per scanline;forward image mapping;hardware implementation;incremental calculations;minimum additional cost;optimized memory bandwidth;parallelism;perspective distortion;perspective warping;perspective-correct image warping;source image;source pixel;special scanline order;target image;texture mapping			We present a novel forward image mapping algorithm, which speeds up perspective warping, as in texture mapping. It processes the source image in a special scanline order instead of the normal raster scanline order. This special scanline has the property of preserving parallelism when projecting to the target image. The algorithm reduces the complexity of perspective-correct image warping by eliminating the division per pixel and replacing it with a division per scanline. The method also corrects the perspective distortion in Gouraud shading with negligible overhead. Furthermore, the special scanline order is suitable for antialiasing using a more accurate antialiasing conic filter, with minimum additional cost. The algorithm is highlighted by incremental calculations and optimized memory bandwidth by reading each source pixel only once, suggesting a potential hardware implementation.	Chen, B.;Dachille, F.;Kaufman, A.	Dept. of Comput. Sci., State Univ. of New York, Stony Brook, NY, USA|c|;;	37367422700;37374524900;37268052800
	SciVis	29-29 Oct. 1999	Structured spatial domain image and data comparison metrics	10.1109/VISUAL.1999.809873	http://dx.doi.org/10.1109/VISUAL.1999.809873	97	515	809873	data visualisation;software metrics;visual databases	data comparison metrics;datasets;inherent structures;numerical attributes;partial metrics;quantitative techniques;side-by-side viewing;simulation parameters;spatial domain;structured spatial domain image;verisimilitude;visual verification;visualization	Aerospace engineering;Computational modeling;Computer science;Data engineering;Data visualization;High performance computing;Image generation;Information technology;Laboratories;Rendering (computer graphics)		Often, images or datasets have to be compared to facilitate choices of visualization and simulation parameters respectively. Common comparison techniques include side-by-side viewing and juxtaposition, in order to facilitate visual verification of verisimilitude. We propose quantitative techniques which accentuate differences in images and datasets. The comparison is enabled through a collection of partial metrics which, essentially, measure the lack of correlation between the datasets or images being compared. That is, they attempt to expose and measure the extent of the inherent structures in the difference between images or datasets. Besides yielding numerical attributes, the metrics also produce images which can visually highlight differences. Our metrics are simple to compute and operate in the spatial domain. We demonstrate the effectiveness of our metrics through examples for comparing images and datasets.	Sahasrabudhe, N.;West, J.E.;Machiraju, R.;Janus, M.	NSF Eng. Res. Center, Mississippi State Univ., MS, USA|c|;;;	37442614000;37432010800;37269516700;37442611400
	SciVis	29-29 Oct. 1999	Rendering on a budget: a framework for time-critical rendering	10.1109/VISUAL.1999.809875	http://dx.doi.org/10.1109/VISUAL.1999.809875	115	516	809875	computational geometry;rendering (computer graphics);set theory	Prioritized-Layered Projection;computed priority;fixed budget;frame rates;geometric primitives;high-depth complexity scenes;occupancy based tessellation;polygons;priority order;project cells;rendering algorithm;solidity based traversal algorithm;solidity value;spatial tessellation;time-critical rendering;traversal algorithm;view-dependent information;visible polygons;visible set	Chromium;Computational geometry;Computer graphics;Costs;Electrical capacitance tomography;Hardware;Image generation;Layout;Rendering (computer graphics);Time factors		We present a technique for optimizing the rendering of high-depth complexity scenes. Prioritized-Layered Projection (PLP) does this by rendering an estimation of the visible set. The novelty in our work lies in the fact that we do not explicitly compute visible sets. Instead, our work is based on computing on demand a priority order for the polygons that maximizes the likelihood of rendering visible polygons before occluded ones for any given scene. Given a fixed budget, e.g. time or number of triangles, our rendering algorithm makes sure to render geometry, respecting the computed priority. There are two main steps to our technique: (1) an occupancy based tessellation of space; and (2) a solidity based traversal algorithm. PLP works by computing an occupancy based tessellation of space, which tends to have smaller cells where there are more geometric primitives, e.g., polygons. In this spatial tessellation, each cell is assigned a solidity value, which is directly proportional to its likelihood of occluding other cells. In its simplest form, a cell's solidity value is directly proportional to the number of polygons contained within it. During our traversal algorithm, cells are marked for projection, and the geometric primitives contained within them actually rendered. The traversal algorithm makes use of the cells' solidity, and other view-dependent information to determine the ordering in which to project cells. By tailoring the traversal algorithm to the occupancy based tessellation, we can achieve very good frame rates with low preprocessing and rendering costs. We describe our technique and its implementation in detail. We also provide experimental evidence of its performance and briefly discuss extensions of our algorithm.	Klosowski, J.T.;Silva, C.T.	IBM Thomas J. Watson Res. Center, Yorktown Heights, NY, USA|c|;	37442701500;38183059100
	SciVis	29-29 Oct. 1999	Skip Strips: maintaining triangle strips for view-dependent rendering	10.1109/VISUAL.1999.809877	http://dx.doi.org/10.1109/VISUAL.1999.809877	131	518	809877	computer graphic equipment;data visualisation;rendering (computer graphics);spatial data structures	Skip Strips;complex environments;data structure;dynamic datasets;graphics acceleration;graphics hardware;hardware-supported mechanism;immediate-mode applications;path compression;rendering acceleration techniques;retained-mode graphics applications;skip-list-like manner;static datasets;static triangle meshes;triangle mesh connectivity;triangle strips;vertex hierarchy nodes;view-dependent changes;view-dependent rendering;view-dependent simplification;visualization	Acceleration;Application software;Computer graphics;Computer science;Displays;Hardware;Mathematics;Rendering (computer graphics);Strips;Visualization		View-dependent simplification has emerged as a powerful tool for graphics acceleration in visualization of complex environments. However, view-dependent simplification techniques have not been able to take full advantage of the underlying graphics hardware. Specifically, triangle strips are a widely used hardware-supported mechanism to compactly represent and efficiently render static triangle meshes. However, in a view-dependent framework, the triangle mesh connectivity changes at every frame, making it difficult to use triangle strips. We present a novel data structure, Skip Strip, that efficiently maintains triangle strips during such view-dependent changes. A Skip Strip stores the vertex hierarchy nodes in a skip-list-like manner with path compression. We anticipate that Skip Strips will provide a road map to combine rendering acceleration techniques for static datasets, typical of retained-mode graphics applications, with those for dynamic datasets found in immediate-mode applications.	El-Sana, J.;Azanli, E.;Varshney, A.	Dept. of Math. & Comput. Sci., Ben-Gurion Univ. of the Negev, Beer-Sheva, Israel|c|;;	37393584400;37444429000;37282560200
	SciVis	29-29 Oct. 1999	Isosurface extraction techniques for Web-based volume visualization	10.1109/VISUAL.1999.809878	http://dx.doi.org/10.1109/VISUAL.1999.809878	139	519	809878	Java;client-server systems;data visualisation;feature extraction;information resources;minimisation;virtual reality languages;visual databases	Java OpenGL bindings;VRML;Web based visualization tools;Web based volume visualization;computation scheme;distributed client-server systems;distributed isosurface reconstruction;hierarchical concepts;high-bandwidth transmission channels;isosurface extraction techniques;isosurface reconstruction;large scale volume data;large scale volumetric data sets;locally available resources;low-end single processor architectures;numerical processing;platform-independent Web based application;scalar volume data;stripped surface representations;visualization technique;volumetric data sets	Application software;Client server systems;Computer science;Data mining;Data visualization;Image reconstruction;Interactive systems;Isosurfaces;Large-scale systems;Surface reconstruction		The reconstruction of isosurfaces from scalar volume data has positioned itself as a fundamental visualization technique in many different applications. But the dramatically increasing size of volumetric data sets often prohibits the handling of these models on affordable low-end single processor architectures. Distributed client-server systems integrating high-bandwidth transmission channels and Web based visualization tools are one alternative to attack this particular problem, but therefore new approaches to reduce the load of numerical processing and the number of generated primitives are required. We outline different scenarios for distributed isosurface reconstruction from large scale volumetric data sets. We demonstrate how to directly generate stripped surface representations and we introduce adaptive and hierarchical concepts to minimize the number of vertices that have to be reconstructed, transmitted and rendered. Furthermore, we propose a novel computation scheme, which allows the user to flexibly exploit locally available resources. The proposed algorithms have been merged together in order to build a platform-independent Web based application. Extensive use of VRML and Java OpenGL bindings allows for the exploration of large scale volume data quite efficiently.	Engel, K.;Westermann, R.;Ertl, T.	Stuttgart Univ., Germany|c|;;	37266847600;37444424000;37268023800
	SciVis	29-29 Oct. 1999	Isosurface extraction in time-varying fields using a Temporal Branch-on-Need Tree (T-BON)	10.1109/VISUAL.1999.809879	http://dx.doi.org/10.1109/VISUAL.1999.809879	147	520	809879	computational geometry;data visualisation;feature extraction;octrees;temporal logic;tree data structures	T-BON;Temporal Branch-on-Need Tree;geometric technique;isosurface extraction;memory overhead;performance gain;spatial locality;temporal locality;three dimensional branch-on-need octree;time step;time-varying fields;time-varying isosurface extraction	Cities and towns;Computational fluid dynamics;Computer science;Data mining;Data structures;Data visualization;Isosurfaces;Performance gain;Size measurement;Spatial resolution		The Temporal Branch-on-Need Tree (T-BON) extends the three dimensional branch-on-need octree for time-varying isosurface extraction. At each time step, only those portions of the tree and data necessary to construct the current isosurface are read from disk. This algorithm can thus exploit the temporal locality of the isosurface and, as a geometric technique, spatial locality between cells in order to improve performance. Experimental results demonstrate the performance gained and memory overhead saved using this technique.	Sutton, P.;Hansen, C.D.	Dept. of Comput. Sci., Utah Univ., Salt Lake City, UT, USA|c|;	37446214800;37266777200
	SciVis	29-29 Oct. 1999	Interactive lens visualization techniques	10.1109/VISUAL.1999.809882	http://dx.doi.org/10.1109/VISUAL.1999.809882	155	521	809882	data visualisation;document handling;image texture;interactive systems;rendering (computer graphics);user interfaces	3D scalar fields;3D volume;button-enhanced 3D position;contour diagram;document corpora;glyph based visualization system;interactive lens visualization techniques;minimally immersive visualization;orientation trackers;scalar data;scalar information;texture based volume rendering;user interaction;vector fields	Computer science;Data visualization;Lenses;NASA;Rendering (computer graphics);Shape;Statistics;Three dimensional displays;Two dimensional displays;Virtual reality		The paper describes new techniques for minimally immersive visualization of 3D scalar and vector fields, and visualization of document corpora. In our glyph based visualization system, the user interacts with the 3D volume of glyphs using a pair of button-enhanced 3D position and orientation trackers. The user may also examine the volume using an interactive lens, which is a rectangle that slices through the 3D volume and displays scalar information on its surface. A lens allows the display of scalar data in the 3D volume using a contour diagram, and a texture based volume rendering.	Shaw, C.D.;Hall, J.A.;Ebert, D.S.;Roberts, D.A.	Regina Univ., Sask., Canada|c|;;;	37358198200;37433595700;38472155500;37342992000
	SciVis	29-29 Oct. 1999	Multi-projector displays using camera-based registration	10.1109/VISUAL.1999.809883	http://dx.doi.org/10.1109/VISUAL.1999.809883	161	522	809883	calibration;data visualisation;display instrumentation	camera-based registration;conference rooms;head-tracked display system;low-cost mega-pixel display systems;multi-projector displays;personal 3D visualization systems	Calibration;Cameras;Computer displays;Computer graphics;Computer vision;Image processing;Rendering (computer graphics);Three dimensional displays;Virtual reality;Visualization		Conventional projector-based display systems are typically designed around precise and regular configurations of projectors and display surfaces. While this results in rendering simplicity and speed, it also means painstaking construction and ongoing maintenance. In previously published work, we introduced a vision of projector-based displays constructed from a collection of casually-arranged projectors and display surfaces. In this paper, we present flexible yet practical methods for realizing this vision, enabling low-cost mega-pixel display systems with large physical dimensions, higher resolution, or both. The techniques afford new opportunities to build personal 3D visualization systems in offices, conference rooms, theaters, or even your living room. As a demonstration of the simplicity and effectiveness of the methods that we continue to perfect, we show in the included video that a 10-year old child can construct and calibrate a two-camera, two-projector, head-tracked display system, all in about 15 minutes.	Raskar, R.;Brown, M.S.;Ruigang Yang;Wei-Chao Chen;Welch, G.;Towles, H.;Fuchs, H.	Dept. of Comput. Sci., North Carolina Univ., Chapel Hill, NC, USA|c|;;;;;;	37271940800;37277811200;37277874700;37440192900;37300645000;38278187300;37285537200
	SciVis	29-29 Oct. 1999	Exploring geo-scientific data in virtual environments	10.1109/VISUAL.1999.809884	http://dx.doi.org/10.1109/VISUAL.1999.809884	169	173	809884	data visualisation;geophysical prospecting;geophysical techniques;virtual reality	Geiger-counter metaphor;geo-scientific data exploration;interaction device;multivariate well logs;seismic volumes;sonification technique;stereoscopic virtual environments;virtual environments;visualisation	Boring;Counting circuits;Data visualization;Geology;Information technology;Lenses;Mice;Petroleum;Three dimensional displays;Virtual environment		This paper describes tools and techniques for the exploration of gee-scientific data from the oil and gas domain in stereoscopic virtual environments. The two main sources of data in the exploration task are seismic volumes and multivariate well logs of physical properties down a bore hole. We have developed a props-based interaction device called the cubic mouse to allow more direct and intuitive interaction with a cubic seismic volume. This device effectively places the seismic cube in the user's hand. Geologists who have tried this device have been enthusiastic about the ease of use, and were adept only a few moments after picking it up. We have also developed a multi-modal, visualisation and sonification technique for the dense, multivariate well log data. The visualisation can show two well log variables mapped along the well geometry in a bivariate colour scheme, and another variable on a sliding lens. A sonification probe is attached to the lens so that other variables can be heard. The sonification is based on a Geiger-counter metaphor that is widely understood and which makes it easy to explain. The data is sonified at higher or lower resolutions depending on the speed of the lens. Sweeps can be made at slower rates and over smaller intervals to home in on peaks, boundaries or other features in the full resolution data set.	Frohlich, Bernd;Barrass, S.;Zehner, B.;Plate, J.;Gobel, M.	GMD German Nat. Res. Center for Inf. Technol., Germany|c|;;;;	37431929300;37267284400;37433845400;37442670800;37378253100
	SciVis	29-29 Oct. 1999	Animating wrinkles on clothes	10.1109/VISUAL.1999.809885	http://dx.doi.org/10.1109/VISUAL.1999.809885	175	523	809885	computer animation;data visualisation	area conservation property;coarse mesh;in-plane deformation;numerical simulation;synthetic image generation;wrinkles animation	Animation;Chromium;Clothing;Computational modeling;Computer graphics;Deformable models;Equations;Image generation;Numerical simulation;Robustness		This paper describes a method to simulate realistic wrinkles on clothes without fine mesh and large computational overheads. Cloth has very little in-plane deformations, as most of the deformations come from buckling. This can be looked at as area conservation property of cloth. The area conservation formulation of the method modulates the user defined wrinkle pattern, based on deformation of individual triangle. The methodology facilitates use of small in-plane deformation stiffnesses and a coarse mesh for the numerical simulation, this makes cloth simulation fast and robust. Moreover, the ability to design wrinkles (even on generalized deformable models) makes this method versatile for synthetic image generation. The method inspired from cloth wrinkling problem, being geometric in nature, can be extended to other wrinkling phenomena.	Hadap, S.;Volino, P.;Magnenat-Thalmann, N.	Geneva Univ., Switzerland|c|;;	37442663900;37329410200;37273859600
	SciVis	29-29 Oct. 1999	Hue-balls and lit-tensors for direct volume rendering of diffusion tensor fields	10.1109/VISUAL.1999.809886	http://dx.doi.org/10.1109/VISUAL.1999.809886	183	524	809886	biomedical MRI;data visualisation;eigenvalues and eigenfunctions;rendering (computer graphics)	anisotropy;barycentric space;biological tissue;diffusion tensor data;diffusion tensor fields;direct volume rendering;hue-balls;human brain;lighting model;lit-tensors;magnetic resonance imaging techniques;opacity assignment;tensor data visualisation	Anisotropic magnetoresistance;Biological tissues;Data visualization;Extraterrestrial measurements;Focusing;Magnetic field measurement;Magnetic resonance imaging;Symmetric matrices;Tensile stress;Vectors		With the development of magnetic resonance imaging techniques for acquiring diffusion tensor data from biological tissue, visualization of tensor data has become a new research focus. The diffusion tensor describes the directional dependence of water molecules' diffusion and can be represented by a three-by-three symmetric matrix. Visualization of second-order tensor fields is difficult because the data values have many degrees of freedom. Existing visualization techniques are best at portraying the tensor's properties over a two-dimensional field, or over a small subset of locations within a three-dimensional field. A means of visualizing the global structure in measured diffusion tensor data is needed. We propose the use of direct volume rendering, with novel approaches for the tensors' coloring, lighting, and opacity assignment. Hue-balls use a two-dimensional colormap on the unit sphere to illustrate the tensor's action as a linear operator. Lit-tensors provide a lighting model for tensors which includes as special cases both lit-lines (from streamline vector visualization) and standard Phong surface lighting. Together with an opacity assignment based on a novel two-dimensional barycentric space of anisotropy, these methods are shown to produce informative renderings of measured diffusion tensor data from the human brain.	Kindlmann, G.;Weinstein, D.	Dept. of Comput. Sci., Utah Univ., Salt Lake City, UT, USA|c|;	37282742400;37337510400
	SciVis	29-29 Oct. 1999	Mixing translucent polygons with volumes	10.1109/VISUAL.1999.809887	http://dx.doi.org/10.1109/VISUAL.1999.809887	191	525	809887	computational geometry;data visualisation;rendering (computer graphics)	OpenGL;general-purpose graphics systems;image quality;rendering;slice-order volume rendering;translucent polygons mixing;volumetric data	Biomedical imaging;Blood vessels;Computer science;Head;Humans;Layout;Magnetic resonance imaging;Prosthetics;Rendering (computer graphics);Surges		We present an algorithm which renders opaque and/or translucent polygons embedded within volumetric data. The processing occurs such that all objects are composited in the correct order, by rendering thin slabs of the translucent polygons between volume slices using slice-order volume rendering. We implemented our algorithm with OpenGL on current general-purpose graphics systems. We discuss our system implementation, speed and image quality, as well as the renderings of several mixed scenes.	Kreeger, K.;Kaufman, A.	Dept. of Comput. Sci., State Univ. of New York, Stony Brook, NY, USA|c|;	37374702800;37268052800
	SciVis	29-29 Oct. 1999	Multi-resolution multi-field ray tracing: a mathematical overview	10.1109/VISUAL.1999.809888	http://dx.doi.org/10.1109/VISUAL.1999.809888	199	206	809888	data visualisation;interpolation;ray tracing;rendering (computer graphics)	blending process;classification order;convexity properties;flexible voxel formats;functional integrals;generic voxel decoder;mathematical overview;multi-resolution multi-field ray tracing;opacity weighted colors interpolation	Color;Decoding;Equations;Information technology;Interpolation;Mathematics;Pipelines;Ray tracing;Rendering (computer graphics);Visualization		A rigorous mathematical review of ray tracing is presented. The concept of a generic voxel decoder acting on flexible voxel formats is introduced. The necessity of interpolating opacity weighted colors is proved, using a new definition of the blending process in terms of functional integrals. The continuum limit of the discrete opacity accumulation formula is presented, and its convexity properties are investigated. The issues pertaining to interpolation/classification order are discussed. The lighting equation is expressed in terms of opacity weighted colors. The multi-resolution (along the ray) correction of the opacity-weighted color is derived. The mathematics of filtering on the image plane are studied, and an upper limit of the local pixel size on the image plane is obtained. Interpolation of pixel values on the image plane is shown to be in-equivalent to blending of interpolated samples.	Gasparakis, C.	Mitsubishi Electr. Inf. Technol. Center, USA|c|	37442701200
	SciVis	29-29 Oct. 1999	Volume rendering using OpenGL and extensions	10.1109/VISUAL.1999.809889	http://dx.doi.org/10.1109/VISUAL.1999.809889	207	526	809889	data visualisation;rendering (computer graphics);visual languages	3D texture mapping hardware;OpenGL;interpolated data;multiple classification spaces;one directional light source;shading;volume rendering	Bandwidth;Computer graphics;Data mining;Data visualization;Encoding;Grid computing;Hardware;Light sources;Pipelines;Rendering (computer graphics)		We present a new technique which enables direct volume rendering based on 3D texture mapping hardware, enabling shading as well as classification of the interpolated data. Our technique supports accurate lighting for a one directional light source, semi-transparent classification, and correct blending. To circumvent the limitations of one general classification, we introduce multiple classification spaces which are very valuable to understand the visualized data, and even mandatory to comprehensively grasp the 3D relationship of different materials present in the volumetric data. Furthermore, we illustrate how multiple classification spaces can be realized using existing graphics hardware. In contrast to previously reported algorithms, our technique is capable of performing all the above mentioned tasks within the graphics pipeline. Therefore, it is very efficient: The three dimensional texture needs to be stored only once and no load is put onto the CPU. Besides using standard OpenGL functionality, we exploit advanced per pixel operations and make use of available OpenGL extensions.	Meissner, M.;Hoffmann, U.	Comput. Graphics Lab., Tubingen Univ., Germany|c|;	;37427047000
	SciVis	29-29 Oct. 1999	A distributed graphics system for large tiled displays	10.1109/VISUAL.1999.809890	http://dx.doi.org/10.1109/VISUAL.1999.809890	215	527	809890	computer displays;data visualisation;large screen displays;rendering (computer graphics);virtual reality	Interactive Mural;distributed graphics system;hardware configurations;large tiled displays;multiple simultaneous rendering streams;performance measurements;studio environments;virtual graphics system	Abstracts;Application software;Computer displays;Computer graphics;Large screen displays;Logic arrays;Physics computing;Rendering (computer graphics);Switches;Writing		"Recent interest in large displays has led to renewed development of tiled displays, which are comprised of several individual displays arranged in an array and used as one large logical display. Stanford's ""Interactive Mural"" is an example of such a display, using an overlapping four by two array of projectors that back-project onto a diffuse screen to form a 6' by 2' display area with a resolution of over 60 dpi. Writing software to make effective use of the large display space is a challenge because normal window system interaction metaphors break down. One promising approach is to switch to immersive applications; another approach, the one we are investigating, is to emulate office, conference room or studio environments which use the space to display a collection of visual material to support group activities. We describe a virtual graphics system that is designed to support multiple simultaneous rendering streams from both local and remote sites. The system abstracts the physical number of computers, graphics subsystems and projectors used to create the display. We provide performance measurements to show that the system scales well and thus supports a variety of different hardware configurations. The system is also interesting because it uses transparent ""layers"", instead of windows, to manage the screen."	Humphreys, G.;Hanrahan, P.	Dept. of Comput. Sci., Stanford Univ., CA, USA|c|;	37282717500;37349803800
	SciVis	29-29 Oct. 1999	A multi-threaded streaming pipeline architecture for large structured data sets	10.1109/VISUAL.1999.809891	http://dx.doi.org/10.1109/VISUAL.1999.809891	225	232	809891	data visualisation;object-oriented methods;parallel architectures	Web;computer simulation;digital measuring systems;large structured data sets;multi-threaded streaming pipeline architecture;numerical performance studies;object-oriented architecture;parallel processing;source code;visualization tools	Automatic control;Computer architecture;Computer simulation;Data visualization;Filters;Parallel processing;Pipelines;Size control;Size measurement;Yarn		Computer simulation and digital measuring systems are now generating data of unprecedented size. The size of data is becoming so large that conventional visualization tools are incapable of processing it, which is in turn is impacting the effectiveness of computational tools. In this paper we describe an object-oriented architecture that addresses this problem by automatically breaking data into pieces, and then processes the data piece-by-piece within a pipeline of filters. The piece size is user specified and can be controlled to eliminate the need for swapping (i.e., relying on virtual memory). In addition, because piece size can be controlled, any size problem can be run on any size computer, at the expense of extra computational time. Furthermore pieces are automatically broken into sub-pieces and each piece assigned to a different thread for parallel processing. This paper includes numerical performance studies and references to the source code which is freely available on the Web.	Law, C.C.;Schroeder, W.J.;Martin, K.M.;Temkin, J.	Kitware Inc., USA|c|;;;	37440637300;37282730100;37436263300;37436172400
	SciVis	29-29 Oct. 1999	Interactive exploration of volume line integral convolution based on 3D-texture mapping	10.1109/VISUAL.1999.809892	http://dx.doi.org/10.1109/VISUAL.1999.809892	233	528	809892	data visualisation;rendering (computer graphics);transfer functions	3D flow fields;3D-texture mapping;clipping geometry;clipping mechanisms;interactive exploration;rasterization;sparse noise textures;transfer functions;vector fields visualisation;volume line integral convolution;volume rendering	Animation;Application software;Computational fluid dynamics;Computer displays;Computer graphics;Convolution;Data visualization;Geometry;Three dimensional displays;Transfer functions		Line integral convolution (LIC) is an effective technique for visualizing vector fields. The application of LIC to 3D flow fields has yet been limited by difficulties to efficiently display and animate the resulting 3D-images. Texture-based volume rendering allows interactive visualization and manipulation of 3D-LIC textures. In order to ensure the comprehensive and convenient exploration of flow fields, we suggest interactive functionality including transfer functions and different clipping mechanisms. Thereby, we efficiently substitute the calculation of LIC based on sparse noise textures and show the convenient visual access of interior structures. Further on, we introduce two approaches for animating static 3D-flow fields without the computational expense and the immense memory requirements for pre-computed 3D-textures and without loss of interactivity. This is achieved by using a single 3D-LIC texture and a set of time surfaces as clipping geometries. In our first approach we use the clipping geometry to pre-compute a special 3D-LIC texture that can be animated by time-dependent color tables. Our second approach uses time volumes to actually clip the 3D-LIC volume interactively during rasterization. Additionally, several examples demonstrate the value of our strategy in practice.	Rezk-Salama, C.;Hastreiter, P.;Teitzel, C.;Ertl, T.	Comput. Graphics Group, Erlangen-Nurnberg Univ., Germany|c|;;;	37442697900;37373297800;37427416100;37268023800
	SciVis	29-29 Oct. 1999	A framework for assisted exploration with collaboration	10.1109/VISUAL.1999.809893	http://dx.doi.org/10.1109/VISUAL.1999.809893	241	529	809893	computer animation;groupware;virtual reality;virtual reality languages	VRML;collaboration;exploration;locomotion;navigation;nested collaborative paradigm;portability;task objectives;virtual reality;virtual space;wayfinding	Avatars;Collaboration;Computer science;Control systems;Displays;Electrical capacitance tomography;Humans;Laboratories;Navigation;Virtual reality		"We approach the problem of exploring a virtual space by exploiting positional and camera-model constraints on navigation to provide extra assistance that focuses the user's explorational wanderings on the task objectives. Our specific design incorporates not only task-based constraints on the viewer's location, gaze, and viewing parameters, but also a personal ""glide"" that serves two important functions: keeping the user oriented in the navigation space, and ""pointing"" to interesting subject areas as they are approached. The guide's cues may be ignored by continuing in motion, but if the user stops, the gaze shifts automatically toward whatever the guide was interested in. This design has the serendipitous feature that it automatically incorporates a nested collaborative paradigm simply by allowing any given viewer to be seen as the ""guide"" of one or more viewers following behind; the leading automated guide (we tend to select a guide dog for this avatar) can remind the leading live human guide of interesting sites to point out, while each real human collaborator down the chain has some choices about whether to follow the local leader's hints. We have chosen VRML as our initial development medium primarily because of its portability, and we have implemented a variety of natural modes for leading and collaborating, including ways for collaborators to attach to and detach from a particular leader."	Wernert, E.A.;Hanson, A.J.	Dept. of Comput. Sci., Indiana Univ., Bloomington, IN, USA|c|;	37371964800;37333439100
	SciVis	29-29 Oct. 1999	The &#34;Parallel Vectors&#34; operator-a vector field visualization primitive	10.1109/VISUAL.1999.809896	http://dx.doi.org/10.1109/VISUAL.1999.809896	263	532	809896	data visualisation;feature extraction;vectors	Parallel Vectors operator;elementary operation;feature definitions;global line-type features;precise mathematical definitions;scalar fields;vector field visualization primitive;vortex core methods	Computational fluid dynamics;Computer graphics;Computer science;Data visualization;Differential algebraic equations;Differential equations;Feature extraction;Integral equations;Isosurfaces;Surface topography		We propose an elementary operation on a pair of vector fields as a building block for defining and computing global line-type features of vector or scalar fields. While usual feature definitions often are procedural and therefore implicit, our operator allows precise mathematical definitions. It can serve as a basis for comparing feature definitions and for reuse of algorithms and implementations. Applications focus on vortex core methods.	Peikert, R.;Roth, M.	Dept. of Comput. Sci., ETH Zurich, Switzerland|c|;	37282541100;37365755100
	SciVis	29-29 Oct. 1999	C1-interpolation for vector field topology visualization	10.1109/VISUAL.1999.809897	http://dx.doi.org/10.1109/VISUAL.1999.809897	271	533	809897	data visualisation;interpolation;topology	2D vector field topology visualization;C/sup 1/ scalar interpolation;C1-interpolation;Minimum Norm Network;Nielson interpolants;higher order singularities;linear interpolant;polynomial vector fields;precomputation;singularity location;topological skeleton depiction;topology;vector field topology visualization	Computational fluid dynamics;Computer graphics;Computer science;Data mining;Interpolation;Magnetic analysis;Network topology;Skeleton;Vectors;Visualization			Scheuermann, G.;Tricoche, X.;Hagen, H.	Dept. of Comput. Sci., Kaiserslautern Univ., Germany|c|;;	37282574800;37282575100;37282578800
	SciVis	29-29 Oct. 1999	Optimal triangular Haar bases for spherical data	10.1109/VISUAL.1999.809898	http://dx.doi.org/10.1109/VISUAL.1999.809898	279	534	809898	Haar transforms;data visualisation;minimisation;wavelet transforms	FWT;Fast Wavelet Transform;multiresolution analysis;nearly orthogonality;one-parameter families;optimal parameter;optimal triangular Haar bases;orthogonal bases;piecewise-constant Haar bases;scientific visualization;spherical biorthogonal wavelets;spherical data;spherical topographic data set;spherical triangular grids;visual examples;wavelet families	Data visualization;Earth;Multiresolution analysis;Signal analysis;Signal resolution;Wavelet analysis;Wavelet coefficients;Wavelet transforms		Multiresolution analysis based on FWT (Fast Wavelet Transform) is now widely used in scientific visualization. Spherical biorthogonal wavelets for spherical triangular grids were introduced by P. Schroder and W. Sweldens (1995). In order to improve on the orthogonality of the wavelets, the concept of nearly orthogonality, and two new piecewise-constant (Haar) bases were introduced by G.M. Nielson (1997). We extend the results of Nielson. First we give two one-parameter families of triangular Haar wavelet bases that are nearly orthogonal in the sense of Nielson. Then we introduce a measure of orthogonality. This measure vanishes for orthogonal bases. Eventually, we show that we can find an optimal parameter of our wavelet families, for which the measure of orthogonality is minimized. Several numerical and visual examples for a spherical topographic data set illustrates our results.	Bonneau, G.-P.	CNRS, France|c|	37368609100
