Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
picture/image|6.58447974336e-05,cost-effective|8.51797688647e-05,travel|9.1921769702e-05,[5]|0.000102429330217,noticed|9.45126576531e-05,ethnicity|0.000112027363687,2005-2007|0.000108227876902,excitation|0.000108764626459,dirichlet|9.91072306864e-05,disagree|9.66228490167e-05,size|7.24487784479e-05,granularity|9.91257382354e-05,publicly-available|9.16532525677e-05,consumer|8.60281118594e-05,comprehensibility|8.37439392505e-05,multifaceted|7.39910757124e-05,2002|7.88803075325e-05,merit|0.000103248024713,geo|0.000109707281101,suit|0.00010635284045
hypothesize|6.5798571582e-05,calculation|8.51378275776e-05,supervised|9.18783847427e-05,overview-first|0.000102422469906,time-stamp|9.45126576531e-05,latitude|0.000111992793143,cross-filtered|0.000108179233074,raycasting|0.000108735595346,validity|9.90967821478e-05,maritime|9.66081052855e-05,co-citation|7.23586509127e-05,combination|9.89484040327e-05,dual|9.16417712812e-05,collapse|8.60187967977e-05,impeded|8.37439391726e-05,interactive_visual_analysi|7.39685740815e-05,pilot|7.88514087218e-05,seasonal|0.000103202403609,preview|0.000109702734637,shortcoming|0.000106331873388
save|6.56741054915e-05,author's|8.5114533161e-05,instantiation|9.18488795107e-05,analyzing|0.000102404235909,prox-card|9.45126576531e-05,many-to-many|0.000111969913063,well-understood|0.000108178704662,geo-temporal|0.000108683938312,pre-processing|9.90378150496e-05,streaming|9.65903775006e-05,pleasing|7.23471173544e-05,obscure|9.88414127212e-05,patent|9.16305882355e-05,discourse|8.59508542283e-05,consolidate|8.37439391726e-05,similarity|7.38977205165e-05,indexed|7.87240147556e-05,sketching|0.000103190209565,?the|0.000109694850926,time-varying_dataset|0.000106303197568
2007|6.56543872527e-05,topical|8.51115416512e-05,gpu|9.1786393222e-05,following|0.000102313994709,occuring|9.45126576531e-05,graphics?methodology|0.000111965952836,aging|0.00010815902702,spatio-temporal|0.000108674788203,doesn't|9.90298348975e-05,online|9.65293530557e-05,pervasive|7.22323004788e-05,visualization'|9.8841412706e-05,envelope|9.16281079959e-05,2|8.58520727414e-05,1d|8.36678430979e-05,publicly-available|7.38414415544e-05,elliptical|7.87186465901e-05,filament|0.000103177462518,hide|0.000109677882981,defense|0.000106274007049
recirculation|6.56271421337e-05,neuroscientist|8.50869006628e-05,discovering|9.17401634555e-05,predictive|0.000102234204037,screenshot|9.45126576531e-05,researched|0.000111951352066,afforded|0.000108080065332,gave|0.000108671407274,ensuring|9.89932849911e-05,"(eg,|9.65045193304e-05",interdependent|7.21128550813e-05,engagement|9.87736888226e-05,geo-spatial|9.16237847706e-05,radiofrequency|8.58380969407e-05,iterate|8.36284256146e-05,internal|7.36671521244e-05,avoidance|7.86582986121e-05,bottom-up|0.000103171964799,appeared|0.000109677654204,chromium|0.00010620607604
hit|6.56130059698e-05,face|8.50605863225e-05,big|9.16801495662e-05,current|0.000102210220761,flagging|9.45126576531e-05,use-case|0.000111951351854,unifying|0.000108038954625,mathematically|0.000108649238927,latent|9.89813577278e-05,expect|9.6496497893e-05,granularity|7.20763937487e-05,view|9.87076890389e-05,anecdotal|9.16236525843e-05,perception-based|8.5809468253e-05,multi-touch|8.3519460805e-05,asymmetric|7.34647496181e-05,seek|7.83878024503e-05,evolve|0.000103165440035,hcus|0.000109675616538,clinician|0.000106204411017
cross-filtered|6.55420765293e-05,drag-and-drop|8.50015892283e-05,topology-based|9.16075502358e-05,iso-surfacing|0.00010218783453,poorly|9.45114778116e-05,vantage|0.000111944475785,nino|0.000108030635254,unexplored|0.000108623116236,deconvolution|9.8939262471e-05,squarified|9.64800155441e-05,google|7.20693284312e-05,occupied|9.8706430074e-05,clinical|9.16157802535e-05,gracefully|8.57879229291e-05,other'|8.35107393354e-05,www|7.34579534418e-05,cascading|7.83131448282e-05,consensu|0.000103164314133,np-hard|0.000109669290135,pre-computation|0.000106173829446
investigative|6.52742495684e-05,generalize|8.49509457117e-05,respiratory|9.1539939746e-05,coordination|0.000102170568589,standard|9.45020065488e-05,network-based|0.000111914540772,specimen|0.000108021412936,rfa|0.000108622460368,problematic|9.88706161885e-05,global|9.64356772474e-05,time-varying_dataset|7.19305700541e-05,lieu|9.86817295346e-05,observable|9.16063287163e-05,bulk|8.57795394361e-05,cosmic|8.33859294854e-05,release|7.33820822091e-05,luman|7.8305129971e-05,establish|0.000103122097721,todaypsila|0.000109668556755,suspect|0.000106173809995
outcome|6.51635283258e-05,optimality|8.48278075524e-05,multi-source|9.14377938749e-05,raster|0.000102112179466,streaming|9.44806957856e-05,radviz|0.000111914540767,mind|0.000108019384293,weaving|0.000108600645366,helical|9.88664247882e-05,modify|9.64255714767e-05,whiteboard|7.1843240169e-05,ran|9.86484641619e-05,pot|9.1603595806e-05,coder|8.57562920469e-05,regularly|8.3382940396e-05,deploy|7.31864114861e-05,evacuation|7.80789504012e-05,externalization|0.000103115741274,glyph-based|0.000109663059716,picked|0.000106173809898
website|6.50403294046e-05,scale|8.4808555925e-05,featuring|9.13699291597e-05,alway|0.000102086270618,variou|9.44196794902e-05,presentation-user|0.000111878017371,google|0.000107993693936,proprietary|0.000108569369635,todaypsila|9.88583873748e-05,pda|9.63556049481e-05,fish-eye|7.17675696756e-05,average|9.86348686367e-05,portfolio|9.15929455492e-05,pathline|8.56763344168e-05,tabletop|8.33386608683e-05,complemented|7.31714579935e-05,1|7.80006418394e-05,scholar|0.000103115741076,changed|0.000109657166573,really|0.000106169951111
relativistic|6.47185109335e-05,1996|8.47825107882e-05,pitfall|9.12980506646e-05,distort|0.000102021912356,built|9.43729113505e-05,prolonged|0.000111878017011,homeland|0.000107940822131,endangered|0.000108569369635,body-centered|9.88508929246e-05,participant|9.6271101144e-05,leveraged|7.15152125317e-05,area|9.86172855365e-05,emergency|9.15884012466e-05,induce|8.56558618448e-05,squarified|8.33297485558e-05,brick|7.31432551094e-05,octree-based|7.79825872451e-05,prefiltering|0.000103103232856,obscure|0.000109653017892,investment|0.000106169951089
interfaces?graphical|6.46419416254e-05,intersected|8.47825107788e-05,ice|9.11633607505e-05,2009|0.000101926273124,shell|9.42393186358e-05,fragmented|0.000111878016521,offline|0.000107933859129,contest'|0.000108569369635,face-centered|9.88329086133e-05,agent|9.62679991657e-05,exit|7.14489352628e-05,interdependency|9.85202346571e-05,systems?human|9.15729347229e-05,perfusion|8.56292565261e-05,communication-minded|8.32520864244e-05,supernova|7.30470016397e-05,underexplored|7.78789808957e-05,recoloring|0.000103060097554,empower|0.00010964433447,game|0.000106153281734
commonplace|6.46354650383e-05,consumer|8.46794823765e-05,exemplar|9.09541379234e-05,coder|0.000101890862173,subjectively|9.41972285293e-05,initialization|0.000111846474749,release|0.000107920528178,ecoterrorism|0.000108569369635,glyph-based|9.88278499872e-05,todaypsila|9.60715352113e-05,distant|7.10216844282e-05,may|9.84709138651e-05,explosion|9.15728295661e-05,temporally|8.55949854325e-05,enlarge|8.32159137962e-05,rocking|7.2995157585e-05,cut-away|7.78720405274e-05,dichromat|0.000103060097252,query-based|0.00010964081171,emailtime|0.000106124394575
everyday|6.45300498862e-05,travel|8.46048558237e-05,diameter|9.08881425649e-05,able|0.000101881095265,network|9.4149131228e-05,portray|0.000111826861198,subtended|0.000107918569864,wildlife|0.000108569369635,250000|9.88142424789e-05,passage|9.60035534609e-05,reproduce|7.0993584578e-05,scheme|9.8367055166e-05,informed|9.15612705879e-05,multidimensional|8.5578271096e-05,idle|8.31602253271e-05,reorganize|7.28525485605e-05,occlude|7.78701855569e-05,hardware-based|0.000103054520089,deficient|0.000109635295771,interfaces?graphical|0.000106094742341
subnetwork|6.43782568688e-05,norm|8.45669203892e-05,seasonal|9.08583175028e-05,difference|0.00010187187765,ftle|9.41347664039e-05,dye|0.00011182658471,culprit|0.000107875959828,ndcore|0.000108569369635,casual|9.87526299637e-05,enter|9.60035534254e-05,mysql|7.0986678352e-05,together|9.82520073831e-05,binned|9.15586954748e-05,structural|8.55572211397e-05,epidemic|8.31121221737e-05,infographic|7.26733537272e-05,suppres|7.78695357714e-05,newer|0.000103054520025,(gui)|0.000109629756357,operationally|0.000106093947742
mentally|6.4347580083e-05,icon-based|8.45611461941e-05,evolf|9.08242494401e-05,supergraph|0.000101844164818,departure|9.4033243047e-05,outcome|0.000111822368776,diff|0.000107875959155,regga|0.000108569369635,endoscopy|9.86958086552e-05,physically-based|9.59491204736e-05,angiography|7.09460974425e-05,ellipse|9.8241793761e-05,landing|9.15498559986e-05,level|8.55204632237e-05,statement|8.3090709704e-05,orderly|7.23692067174e-05,cylindrical|7.77240475488e-05,user/machine|0.000103052246319,multi-run|0.000109627525781,money|0.00010602820208
curation|6.43127374598e-05,themself|8.44106327284e-05,profiling|9.07338373171e-05,different|0.000101833323578,27|9.39633647849e-05,expressivenes|0.000111790331009,administer|0.000107875959053,distance-weighted|0.000108517227501,lagrangian-eulerian|9.86256166598e-05,notational|9.59288084131e-05,unify|7.08311758399e-05,rocking|9.81459140889e-05,boat|9.15498558976e-05,scholar|8.54812397323e-05,heterogeneity|8.30796304268e-05,architecture|7.23627253161e-05,investment|7.77144035992e-05,2011|0.000103039937236,misleading|0.000109625715677,enlarge|0.000106003448746
healthcare|6.39932842666e-05,b-spline|8.43724256594e-05,consumer|9.07274126489e-05,partitioned|0.000101823824806,unfolding|9.39633641248e-05,9|0.000111773212941,2008|0.000107799902319,least-square|0.000108517219652,airflow|9.84927008371e-05,cluttering|9.58528052405e-05,substrate|7.08212054568e-05,entrance|9.80357996554e-05,2005-2007|9.15498558976e-05,energy|8.54390786657e-05,predicate|8.30315049774e-05,offline|7.22008552182e-05,statu|7.77140139084e-05,manageable|0.000102945050924,death|0.000109621733709,entrance|0.000105959183512
encyclopedic|6.38648181316e-05,?the|8.435256567e-05,hardware-based|9.0723821879e-05,termination|0.000101817547498,collage|9.39586772452e-05,18|0.000111772612493,multi-volume|0.000107775927104,asymptotically|0.000108437983294,opinion|9.8475529724e-05,stress|9.57953505376e-05,distinguish|7.07730842503e-05,mathematical|9.80322044046e-05,eye-tracking|9.15437167839e-05,empowered|8.54224539735e-05,centrally|8.29513131801e-05,evacuation|7.18579515402e-05,invest|7.7707168054e-05,non-destructive|0.000102909061327,halo|0.000109615651999,cognition|0.000105950418666
discerning|6.37839128954e-05,preference|8.4334402348e-05,preintegrated|9.07081650856e-05,interdependency|0.000101654288852,illustrate|9.39222002347e-05,gpu|0.000111744793232,homology|0.000107769742948,time-domain|0.000108437499912,implant|9.84083377196e-05,correspondingly|9.57160918819e-05,generic|7.06703296698e-05,force|9.79662284136e-05,happened|9.1535039193e-05,considering|8.53141486006e-05,intra-operative|8.29075110072e-05,junction|7.16326191704e-05,interaction|7.76856461944e-05,masked|0.000102907649198,default|0.00010961494267,latitude|0.000105950392996
geodemographic|6.37277589443e-05,released|8.43156358195e-05,visualization'|9.07006101713e-05,occur|0.000101653512716,intractable|9.38594673851e-05,corporate|0.000111728878899,outbreak|0.000107759715959,reactive|0.000108431320062,expert'|9.83989120492e-05,latitude|9.55531494661e-05,collective|7.05890094669e-05,revolving|9.78460747127e-05,idle|9.15311933766e-05,wa|8.53041605511e-05,contributing|8.29073578226e-05,contextualized|7.14657938563e-05,assuming|7.7669850564e-05,poorer|0.000102907627045,transitional|0.000109613320302,encouraged|0.000105917956077
frequent|6.34710436264e-05,human|8.42650649252e-05,personalized|9.06358247295e-05,temporal|0.000101527236437,incur|9.38196995411e-05,sub-pixel|0.000111722853791,redistribute|0.000107742140492,pen-and-paper|0.000108431234825,streamed|9.83068568905e-05,vantage|9.55107323207e-05,train|7.05091278956e-05,ventricular|9.78016877939e-05,entitled|9.15309354716e-05,fundamental|8.52178043483e-05,apparatu|8.29073577982e-05,social_data_analysi|7.12257667748e-05,intricate|7.76698505326e-05,signed|0.000102886218439,pan-and-zoom|0.000109609175942,homeomorphic|0.000105917535523
overview+detail|6.32095872795e-05,may|8.42002513205e-05,aggregated|9.02911834681e-05,action|0.000101522186877,releasing|9.38196993097e-05,obtrusive|0.000111700563417,submission|0.000107725341957,variance|0.000108366970187,brick-based|9.83068568905e-05,programmable|9.52765740026e-05,fictitiou|7.02150370126e-05,rooted|9.77333730279e-05,profiling|9.15308962199e-05,va|8.52044239207e-05,lieu|8.28170052214e-05,adopting|7.09540354847e-05,submission|7.74456235463e-05,yielded|0.00010286689775,species|0.000109606388337,multi-run|0.000105916626453
street|6.31414561107e-05,parse|8.41752104912e-05,hypothesize|9.01709681395e-05,language|0.000101490313672,diffraction|9.37991172256e-05,self-organizing|0.000111698127172,graphics?methodology|0.000107707453654,conjunctive|0.000108335753954,logarithmically|9.83063781908e-05,save|9.50970476822e-05,constantly|7.02000140039e-05,proving|9.75541143938e-05,unaware|9.15282338264e-05,variance|8.50619763897e-05,explaining|8.27640083206e-05,interfaces?|7.0879534305e-05,modify|7.73841617251e-05,bursty|0.000102863233443,correspondingly|0.000109605540612,double|0.000105912185759
meeting|6.30521981882e-05,defined|8.41447182235e-05,computer-communication|9.01342765047e-05,explore|0.000101450567188,flow|9.36589848976e-05,register|0.000111691109245,straight-line|0.000107677489066,treat|0.000108294283476,complemented|9.82451978169e-05,foraging|9.50673187816e-05,slider|6.99781784233e-05,staining|9.75110876613e-05,contradicting|9.15274029875e-05,necessary|8.50511168478e-05,noteworthy|8.27092185277e-05,wireles|7.07184718801e-05,money|7.7347101713e-05,concave|0.000102837999886,stress|0.000109605540612,negative|0.000105774224651
enlarged|6.30495614279e-05,combination|8.41264101135e-05,tuning|9.01225575609e-05,lower-dimensional|0.000101402774374,color-based|9.36294555395e-05,megapixel|0.000111691104656,geographic/geospatial|0.00010767748856,imperfect|0.000108274216732,lengthy|9.82415757064e-05,empower|9.5050852383e-05,discuss|6.99281790294e-05,[user/machine|9.74756054714e-05,encyclopedic|9.15274029875e-05,scenario|8.48539068586e-05,qualitatively|8.26999741591e-05,categorized|7.07153634985e-05,importance-driven|7.7260343043e-05,predicate|0.000102833193321,engage|0.000109601851769,lc|0.000105752553582
infectiou|6.30343296997e-05,dous|8.4023875398e-05,fake|9.01201271021e-05,native|0.000101343882508,lyapunov|9.3604385888e-05,uncalibrated|0.000111627883845,initialization|0.000107648782941,query-by-example|0.000108237752527,hurt|9.81759310807e-05,general|9.47881822406e-05,verifiable|6.98669486864e-05,systems]|9.74756054714e-05,backward|9.15240511879e-05,program|8.48479303074e-05,federal|8.26629001307e-05,uncalibrated|7.0495981671e-05,cartographer|7.71687057406e-05,vc|0.000102827722429,moderated|0.000109590922748,bubble|0.000105742675276
transitioning|6.29852576205e-05,one-dimensional|8.37710501793e-05,presentation??user|9.01104752164e-05,done|0.000101329877342,augment|9.35670774636e-05,ask|0.000111617882048,radar|0.000107645666117,anecdotal|0.000108227123124,ablation|9.80595607775e-05,time-critical|9.4731967425e-05,boolean|6.97890139119e-05,[visualization]|9.74756054714e-05,outperformed|9.15217337102e-05,maximized|8.48309896874e-05,pcp|8.25731802282e-05,thinning|7.03190874368e-05,2008|7.71557237599e-05,elliptical|0.000102815584975,invited|0.000109590922701,lesion|0.000105621500105
horizontally|6.29004475576e-05,argument|8.36984812059e-05,decompressed|9.00124687783e-05,mathematical|0.00010130492996,exhibited|9.35622548615e-05,pair-wise|0.000111612804753,feature-extraction|0.000107644739204,bono|0.000108160461478,firewall|9.80558874992e-05,consider|9.46579293262e-05,institute|6.97360052769e-05,169|9.74756054714e-05,dendrogram|9.15134129396e-05,stack|8.48303423053e-05,pan|8.25102038041e-05,fostering|7.02342876657e-05,disconnected|7.71485281081e-05,marking|0.00010281558493,emotion|0.000109586879475,maneuver|0.000105561754401
wild|6.27043738584e-05,along|8.36871692344e-05,per-fragment|8.99950598913e-05,navigated|0.000101249527764,complementary|9.35052217314e-05,supervised|0.00011159680243,whilst|0.000107621541152,enforcement|0.000108097333614,event-based|9.80346947713e-05,insect|9.46477251366e-05,right|6.95152693419e-05,slightly|9.74528968296e-05,geo|9.15087848918e-05,execute|8.48157168919e-05,force-directed|8.25039991591e-05,award|7.02182428798e-05,supplying|7.71277698844e-05,pointwise|0.000102805347429,sketch-based|0.000109584520839,mission|0.000105554358529
perceptibility|6.25834477053e-05,droplet|8.36426145365e-05,strongly|8.98966023636e-05,entropy|0.000101232950652,decision|9.34741085103e-05,rooted|0.000111587269537,london|0.000107621541152,distance-based|0.000108095878905,harvest|9.80346945926e-05,contextualized|9.44394266157e-05,vehicle|6.92473107568e-05,cyber|9.72329256748e-05,presentation?group|9.15048304192e-05,recording|8.47777266689e-05,indicative|8.24935568714e-05,wall-sized|7.01602438007e-05,3000|7.71166639906e-05,explaining|0.000102796827154,evolutionary|0.00010958192517,proxy|0.000105553506371
streamtube|6.25540533843e-05,defense|8.36425850389e-05,interestingly|8.98293066456e-05,re-computation|0.00010121115596,2d|9.34590385562e-05,formidable|0.000111567000417,reconfiguring|0.000107621541152,1998|0.000108064863806,presentation?general|9.80346945926e-05,translated|9.44083008277e-05,synthesi|6.90983335597e-05,oblique|9.72152432336e-05,viable|9.1495876235e-05,centrally|8.47718657088e-05,inconclusive|8.24872902426e-05,quantified|6.99844559233e-05,saccade|7.71139692089e-05,cylindrical|0.000102768372756,precomputation|0.000109573717983,synchronized|0.000105548359337
experiment|6.25285936649e-05,assurance|8.36179237361e-05,legal|8.97319452298e-05,workflow|0.000101207733841,voice|9.34421169543e-05,basing|0.00011155801106,self-organizing|0.000107575588979,iso|0.000108046217546,categorize|9.80346945926e-05,hypothetical|9.43852962254e-05,node'|6.8936271592e-05,employee'|9.71708290815e-05,fund|9.14930985272e-05,hurt|8.46194094344e-05,cache-obliviou|8.24781432234e-05,level-set|6.98830263677e-05,intersect|7.70837843271e-05,neither|0.000102756541344,complication|0.000109571695476,ran|0.000105547521964
problematic|6.25285923417e-05,randomized|8.36164071467e-05,protection|8.9601883694e-05,in-core|0.000101166054626,reside|9.33879208551e-05,interfaces?graphical|0.000111518534366,cultural|0.000107541666264,cardinality|0.000108025864983,forensic|9.80110100192e-05,personalized|9.42655037745e-05,acting|6.88200553522e-05,report|9.71112290352e-05,mixture|9.14911743628e-05,custom-made|8.46060508493e-05,behave|8.24778059418e-05,non-interactive|6.97663397132e-05,richnes|7.7003096222e-05,vastly|0.000102739008985,brick|0.000109571503116,personality|0.000105492881463
empower|6.23760387315e-05,bandwidth|8.35597292617e-05,divided|8.95300227035e-05,fraction|0.000101079726601,informed|9.3323066016e-05,meteorological|0.000111499804005,heritage|0.000107541666085,mis|0.000107955914804,homeomorphic|9.79442900661e-05,named|9.4213855461e-05,flitter|6.86190800596e-05,simulation|9.70524842277e-05,cancer|9.14744850075e-05,detail|8.45955882706e-05,management?life|8.24669024735e-05,deterministic|6.97574602313e-05,fine-tuning|7.69867021531e-05,release|0.000102738404167,panelist|0.000109571251325,nebula|0.000105435723118
big|6.2315561203e-05,sensing|8.35341673439e-05,elliptical|8.94503682853e-05,?the|0.000101073805405,cut-away|9.33097533291e-05,train|0.000111499803963,supervised|0.000107526453509,player|0.000107915461462,relied|9.78917637502e-05,residing|9.41379552278e-05,tracked|6.86032210081e-05,(computer|9.70338313108e-05,decoded|9.14714675136e-05,view-frustum|8.4562812326e-05,7500|8.24611973876e-05,mathematical|6.96364204854e-05,stylu|7.69733027097e-05,collage|0.000102732023709,justified|0.0001095703635,crystal|0.000105375758421
auralization|6.20238594979e-05,watershed|8.35307964676e-05,foraging|8.94387302773e-05,rehabilitation|0.000101039408134,suppres|9.33097533264e-05,tmy|0.000111462329792,direct-touch|0.000107505206852,non-destructive|0.000107901119553,userspsila|9.78917635372e-05,microblog|9.41317453882e-05,subsystem|6.85696629451e-05,graphics)|9.70338313108e-05,set-up|9.14714675135e-05,geforce|8.45628123146e-05,streamgraph|8.24611973425e-05,discussed|6.9601504565e-05,sensory|7.69733027092e-05,pore|0.000102726574795,switched|0.000109570363483,cognitively|0.000105365557353
annotate|6.19959429516e-05,intent|8.35010591226e-05,complex|8.93080144841e-05,pointed|0.000100969445513,occlude|9.33097533241e-05,incoming|0.000111462329618,genetic|0.000107500199398,2007|0.000107787237497,resampled|9.78349405606e-05,governmental|9.41215796811e-05,bifurcation|6.83653289866e-05,myocardium|9.69744023917e-05,r|9.14675027996e-05,nvidium|8.45628123146e-05,high-dimensional_dataset|8.24171136664e-05,unexplored|6.95559973946e-05,cleaner|7.69733027088e-05,hit|0.000102725250743,problematic|0.000109568261909,eighteen|0.00010536545596
social_data_analysi|6.19222389245e-05,current|8.34979165582e-05,spent|8.91632070623e-05,decomposition|0.000100954513931,time-critical|9.32477375687e-05,user-driven|0.00011142696986,nevertheles|0.000107495730977,weighting|0.00010774216503,dye|9.77803279216e-05,presentation?user|9.41090676274e-05,production|6.83436731113e-05,meta-information|9.69639179616e-05,confirming|9.14597166366e-05,balance|8.44906787867e-05,propagated|8.23832980892e-05,temporary|6.94706428346e-05,interface|7.69721309252e-05,biconnected|0.00010271516118,extraneou|0.00010956316874,overview+detail|0.000105328733235
centroid|6.18657577411e-05,semi-structured|8.34813754049e-05,cutaway|8.91391467908e-05,warp|0.000100910249125,importance-driven|9.32348594842e-05,co-located|0.000111415485742,techniques?user|0.000107488733373,masking|0.000107706205097,sph|9.77548363156e-05,bulk|9.40928028111e-05,harvest|6.8343199085e-05,cluster|9.67201429646e-05,e|9.14470414152e-05,multi-user|8.44110798761e-05,massles|8.23331701107e-05,leveraging|6.94585101438e-05,instability|7.69414268473e-05,firm|0.000102708576555,mature|0.000109554758639,keynote|0.000105305825976
fairly|6.17745695441e-05,invited|8.34506252282e-05,(gui)|8.91299191779e-05,ablation|0.000100809571785,interstellar|9.31985240218e-05,aperture|0.000111403965746,instantiation|0.000107488733312,complemented|0.000107650850876,wildlife|9.77360255655e-05,visitation|9.40886053291e-05,gpu-accelerated|6.83388907673e-05,smooth|9.66832533901e-05,grand|9.14354462387e-05,trait|8.43721676927e-05,parametrization|8.23236982958e-05,theorem|6.9432705852e-05,projector-camera|7.68791994806e-05,regularization|0.000102697371101,similarity-based|0.000109553618261,biography|0.000105305825976
hmy|6.1736272884e-05,moderated|8.34506250257e-05,/|8.91123926743e-05,rfa|0.000100809571257,enhancing|9.31574380444e-05,unexplored|0.000111402729485,modularized|0.000107488733211,considering|0.000107624482358,endangered|9.77360255655e-05,tunable|9.4069783217e-05,correction|6.82128305707e-05,plasma|9.66768738107e-05,dominated|9.14196453594e-05,underexplored|8.43596965168e-05,rocking|8.22869966247e-05,separatrice|6.94111730848e-05,calibrating|7.68791994806e-05,point-based|0.000102692352374,state-of-theart|0.000109552787848,invalid|0.000105278371972
trust|6.15313620678e-05,website|8.33880090135e-05,baseline|8.90881660106e-05,occupy|0.000100750132635,"""the|9.31123595841e-05",switching|0.000111397387531,presentation?user|0.000107442883401,numeric|0.000107622688132,proprietary|9.77360255655e-05,problematic|9.39726294085e-05,edge-bundling|6.820789953e-05,flow|9.66499138644e-05,case-study|9.14159303711e-05,explicit|8.43425581288e-05,pearson'|8.22751219457e-05,emotion|6.93399417527e-05,1d|7.68700463275e-05,mentioned|0.000102675891013,illusion|0.000109549842904,encapsulate|0.000105271477541
tractography|6.1488844593e-05,occurred|8.33159401653e-05,on-the-fly|8.90061989521e-05,responsible|0.000100701581452,form|9.31117974414e-05,weakness|0.000111342336806,commonplace|0.000107442883223,personalized|0.00010755971417,ecoterrorism|9.77360255655e-05,proximity|9.39605572021e-05,compression|6.81659498232e-05,sequentially|9.66484491348e-05,cost-effective|9.14064618316e-05,relationship|8.43164749791e-05,horizontal|8.22581340223e-05,least-square|6.93295587089e-05,distort|7.67410783231e-05,pca|0.000102675757252,roaming|0.000109548510878,"""goodness""|0.000105271477541"
(gui)|6.132060462e-05,sign|8.32144777785e-05,unifying|8.87987385739e-05,installation|0.000100698617296,balance|9.306909126e-05,circular|0.000111322261483,educator|0.000107419210489,occasionally|0.000107544927014,regga|9.77360255655e-05,aerial|9.39527998159e-05,deferred|6.77587004081e-05,schedule|9.6643487522e-05,opinion|9.14027296447e-05,one-to-one|8.42456754014e-05,alignment|8.22437323541e-05,twitter|6.91934639548e-05,preintegrated|7.66347331452e-05,outbreak|0.000102668954574,harder|0.000109546480807,hc|0.000105270470141
adopt|6.13064550309e-05,anecdotal|8.32049775485e-05,vesselnes|8.86937697681e-05,gene|0.000100656664393,historic|9.29704286157e-05,packet|0.000111298975345,interdependent|0.000107410351936,vga|0.00010748111,ndcore|9.77360255655e-05,point|9.39062750235e-05,tweet|6.76710929002e-05,piccolo|9.66378261818e-05,formulated|9.14012425562e-05,simplify|8.42436918618e-05,unusual|8.22056376417e-05,nspace|6.91883018265e-05,vertex-based|7.65107634445e-05,incident|0.000102658562249,conduct|0.000109540625965,syndrome|0.000105236140072
f+c|6.1295734077e-05,vocabulary|8.30986554576e-05,entitled|8.85560002948e-05,demographic|0.000100547377406,c1|9.29342712598e-05,myocardial|0.000111287959559,circular|0.000107406159587,selector|0.000107478007314,contest'|9.77360255655e-05,geographic/geospatial|9.38981630642e-05,aware|6.76337105501e-05,deform|9.65501417715e-05,gravitational|9.13813897842e-05,illuminating|8.41932637662e-05,8|8.2059528164e-05,shearing|6.9134390778e-05,visualised|7.65056501014e-05,dual|0.000102643572814,knowledge-assisted|0.000109540087518,salient|0.000105223461561
[12]|6.12862316867e-05,2003|8.30693133381e-05,enrich|8.82119361141e-05,filter|0.000100546504002,bursty|9.29083918736e-05,spect|0.000111287959507,data?|0.000107383019263,foraging|0.000107417009246,spatio-temporal|9.76584044151e-05,ip|9.38066445351e-05,sdk|6.75140599806e-05,constantly|9.65480748326e-05,time-domain|9.13784522535e-05,supplemented|8.41763769742e-05,km|8.20175011015e-05,analyst's|6.91108207287e-05,streaming|7.64743219789e-05,sa|0.000102639366181,seeking|0.000109537635647,classifier'|0.000105221276821
compared|6.12572053251e-05,inevitably|8.30286672237e-05,2010|8.81588559691e-05,highlighted|0.000100495439824,pass|9.289286168e-05,zoomable|0.000111282641438,everyday|0.00010736330379,obscure|0.000107397811679,cascading|9.75794832385e-05,propose|9.37834654255e-05,readable|6.74916523636e-05,droplet|9.648005905e-05,asymptotically|9.13784404438e-05,biopsy|8.39099541655e-05,cuda|8.19445416834e-05,attain|6.89044098279e-05,tiling|7.64300801519e-05,fourteen|0.00010263644243,academic|0.000109537622465,liquid|0.000105220372278
positional|6.11525955273e-05,myocardial|8.30052172428e-05,completion|8.81504932948e-05,translate|0.000100492693746,white|9.28123926408e-05,brighter|0.000111282162133,8|0.000107354316581,stable|0.000107313331571,ml|9.75466170294e-05,conform|9.36933853256e-05,importantly|6.7353893916e-05,defense|9.64800570619e-05,absolute|9.1372868435e-05,cosmology|8.38827684326e-05,long-term|8.19016890404e-05,manipulate|6.86325753593e-05,support|7.6429595778e-05,genetic|0.000102624589899,pay|0.000109534082796,pair-wise|0.000105218068129
contradicting|6.11395236779e-05,basin|8.29572793216e-05,submarine|8.79692066173e-05,decoded|0.000100454533453,direct|9.2780310422e-05,held|0.000111250244654,doesn't|0.000107343366267,granularity|0.000107192721943,regularly|9.7539523601e-05,localized|9.36352885265e-05,excellent|6.73340388911e-05,practice|9.64199022934e-05,amr|9.13702320876e-05,dous|8.38108368067e-05,maximized|8.18646278323e-05,fidelity|6.86023234304e-05,migration|7.64136257475e-05,prefer|0.000102593992753,situated|0.000109534079353,[21]|0.000105212695292
