Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
browser|0.000401755645608,text|0.000110158733436,presentation|0.000108865487409,collapsed|0.000211373988323,scientific|0.000113879086705,computed|9.66963362615e-05,gui|0.000291896076842,possible|0.000102396397147,dynamic|9.97248491021e-05,benchmark|0.000120025693212,large|0.000124803144163,painted|0.000118698150748,differential|0.000101783888954,paper|9.58219800132e-05,prefetching|0.000114692636162,measure|0.000106776878339,partially|9.06388828871e-05,sphere|0.000111286451544,raster|0.00010911940792,independently|0.00037286574291
involved|0.000401125731617,necessary|0.000110138234182,novel|0.000108840035408,encode|0.000210923287499,simulated|0.000113771693488,maritime|9.66843895743e-05,seem|0.000291466523484,fast|0.000102320023656,compared|9.97124975809e-05,approximation|0.000120019549577,software|0.00012468700434,archivist|0.000118687152519,faster|0.000101780580612,visualisation|9.57895900972e-05,faithfully|0.000114678586641,encoded|0.000106551627502,pearson'|9.06210110575e-05,jigsaw'|0.000111276635038,collage|0.00010911427369,fragmented|0.000372581167481
isosurface_extraction|0.000400326995155,element|0.000110120191665,called|0.000108766491711,task|0.000210746410811,automatically|0.000113426245399,well|9.66713462124e-05,convenient|0.000290350998738,feedback|0.000102317802887,visualisation|9.97088418203e-05,querying|0.000119852941159,ridges_and_valley|0.000124615617457,derived|0.000118678470911,generating|0.000101708109006,investigation|9.57686726239e-05,efficientimplementation|0.000114669405469,eg|0.000106442739866,wheel|9.06189243179e-05,generalize|0.000111190532206,research|0.00010910253851,tetrahedral_mesh|0.000371715100796
researcher|0.000397411900949,author|0.000110095627389,massive|0.00010875874442,data_exploration|0.000210600269636,simple|0.000112964209781,precise|9.6547371374e-05,scene|0.000290282681163,interface|0.000102313595536,mp|9.96901039911e-05,case|0.000119462513316,image|0.000124280731292,area|0.00011866750293,advancing|0.000101673027064,quantifying|9.57634181721e-05,traditional|0.000114658778733,emphasise|0.000106127356354,hemodynamic|9.06157567671e-05,granularity|0.000111187287685,challenge|0.000109091298728,long-term|0.000371126403192
facilitate|0.000394235430424,propose|0.000110028795865,pilot|0.000108754368002,soon|0.00021048617108,separately|0.00011207687589,message|9.65441655835e-05,geo-spatial_datum|0.000289641107621,ensemble_visualization|0.000102210509483,ideally|9.96811780731e-05,orientation|0.000119426642001,outer|0.000124133873003,prototype|0.00011865511934,interactive|0.000101632797458,qualitative_evaluation|9.56837180207e-05,popular|0.000114653707316,paper|0.000106081083759,approximately|9.05872854138e-05,supported|0.00011115698779,manipulated|0.00010904841831,twitter|0.000371082682599
primary|0.000392852857831,emotion|0.000110022250057,np-hard|0.000108705586906,uploaded|0.000209902979308,domain|0.000111048583213,produce|9.65074061818e-05,physiological|0.000289083162011,maritime|0.000102202670912,radial_visualization|9.9418723445e-05,geodemographic|0.000119398290109,produce|0.000124107306396,geodemographic|0.00011863633331,terms&#|0.000101605357299,network_security|9.56779163255e-05,consuming|0.000114631909031,twitter|0.000106013970302,smoothnes|9.05819640877e-05,multivariate|0.000111155922803,innovative|0.000109042692057,2012|0.000368222958669
shown|0.000392529951491,scientist|0.000109982271094,non-trivial|0.00010867973328,orderly|0.000209894761995,physical|0.000110693244402,equal|9.63926061399e-05,severe|0.000288877590507,medical|0.000102057691218,reduced|9.94011026879e-05,many|0.000119282343067,attach|0.000123943648592,distribution|0.000118635098015,morse-smale_complex|0.000101466433797,limited|9.56502686472e-05,featuring|0.00011461752254,sentiment|0.00010589885691,inevitably|9.05424430059e-05,3d|0.000111153249325,unstructured_grid|0.000109028976488,cyber|0.000366024010676
massive|0.000382959556103,curf|0.000109948165675,remotely|0.000108670301876,arterial|0.000209432399948,propose|0.000110522621051,expense|9.63848125221e-05,improvement|0.000287099986778,intent|0.000102001497002,implicit|9.93150400248e-05,detail|0.000118660245202,"map""|0.000123650787442",per|0.000118605893369,vertex|0.000101455721672,depending|9.54910211376e-05,editing|0.000114585431244,attribute|0.000105876865923,animation|9.0480875756e-05,illuminating|0.000111146810516,arising|0.000109018558585,module|0.000365245141177
far|0.000382284147449,format|0.000109944157225,implemented|0.000108605855298,parent-child|0.000208629324048,knot|0.000110033223677,mesh|9.63302605092e-05,contest|0.00028638470293,relativistic|0.000101958400952,general|9.92656809945e-05,curve|0.000118619317308,different|0.000123342729768,world|0.00011860071348,exaggerate|0.000101411554571,alleviate|9.54764085945e-05,highlighted|0.000114582554685,neurosurgeon|0.000105650708424,text_and_document_visualization|9.04670954614e-05,compute|0.000111130533862,page|0.000109011755781,education|0.000364914727816
simplified|0.000381572225128,three-dimensional|0.000109931118395,graph_clustering|0.000108595369816,ancestor|0.000208629324048,insight|0.000109945755386,noise|9.63011723143e-05,firewall|0.00028573424616,direct|0.000101898706182,multivariate|9.92357747277e-05,dense|0.000118528171686,hence|0.000123048421179,tunable|0.000118595824642,size|0.000101405378623,decision|9.54762287406e-05,highly|0.000114575900286,diffraction|0.000105560180748,set|9.0461885388e-05,distributed|0.000111076847427,responsible|0.000108975556831,grow|0.000363219650825
produced|0.000381081776646,enable|0.000109885423201,insensitive|0.000108560368094,minor|0.000208493156896,set|0.000109065306919,void|9.6252372541e-05,visual_data_mining|0.000285694587147,uniform|0.000101896724845,immersive|9.92334058115e-05,displaying|0.000118357721316,offer|0.000122350055249,context-aware|0.000118560621566,set|0.000101090086032,fiber_tracking|9.54673025387e-05,dedicated|0.000114535699808,hm|0.000105410682466,oil|9.04574923364e-05,become|0.000111052236411,information-theoretic|0.000108965753354,subgraph|0.000363197699371
face|0.000379192503912,achieved|0.000109876671954,apply|0.00010855791115,chd|0.000206787025042,solve|0.000108794941535,ha|9.62173189748e-05,potential|0.000285177269883,visual|0.000101845322601,scalar_field|9.9177535534e-05,applied|0.00011816518474,constructed|0.000122267726472,designing|0.000118559797071,illustrate|0.00010099546193,render|9.54656587948e-05,among|0.000114525487773,therapeutic|0.000105409698663,deformation|9.04477566898e-05,future|0.000111038960173,specific|0.000108923311001,reconstructed|0.00036001762993
user'|0.000378108471671,criterium|0.000109865991852,mathematical|0.000108536926368,visual_analytic|0.000204486569171,goodnes|0.00010861118674,possible|9.61864722595e-05,frame|0.000285080960454,estimate|0.00010172781551,presented|9.91428459748e-05,annotation|0.000118087451289,analysi|0.00012177422964,bottom-up|0.000118559231578,distributed|0.000100966652726,examined|9.54362466459e-05,synthesized|0.000114504524383,dataset|0.000105265075558,application-specific|9.0443490626e-05,pt|0.000111020225496,multi-variate|0.000108894420077,network_security|0.000358646117084
transition|0.000377743215785,complex|0.000109827021715,map|0.000108519348458,labeled|0.000204413498283,applied|0.000108584058381,level|9.60786076384e-05,library|0.000284536576252,terms&#|0.000101631801931,situation_awarenes|9.90700869267e-05,earthquake|0.000118068469705,visual_analytic|0.000121409389048,high-speed|0.000118557208803,scheme|0.000100726049886,proposed|9.54192480728e-05,unfolding|0.000114504456566,perceptual|0.000105134004932,describe|9.04403214999e-05,taken|0.000111004489318,pan-and-zoom|0.000108886669818,metric|0.000357854132317
multiscale|0.000376936407087,experiment|0.000109694365005,weakness|0.000108463283489,new|0.000202165895173,create|0.000108437881901,portfolio|9.6061727222e-05,scientist|0.000284405535899,sufficient|0.000101532883676,demonstrate|9.90530356737e-05,computational|0.000117851389924,stiffness|0.000121000864031,specular|0.000118555898453,insightful|0.000100704450271,rotation|9.54172597129e-05,bidirectional|0.000114476627767,minimize|0.000104539267277,successfully|9.04144349256e-05,efficiently|0.000110958304063,data_cube|0.000108886669681,yield|0.000357311893977
scaling|0.000369136106096,screen|0.000109670840176,faster|0.000108449629098,facilitate|0.000201288199475,spatial_perception|0.000108234331319,underlying|9.6028662841e-05,/|0.000284321931172,object|0.000101528444311,theoretical|9.90324825508e-05,aggregated_datum|0.000117753818693,respect|0.000120911222346,proposal|0.00011855277558,proces|0.000100687732693,comprehensive|9.5390555242e-05,fea|0.000114461965929,capability|0.000104287883841,databasis|9.04038864197e-05,area|0.000110926710202,appropriate|0.00010888109499,extent|0.000355464018429
financial|0.000367807553846,challenge|0.000109667338604,region|0.000108398326905,reconfiguring|0.000201140922554,central|0.000107080310377,experiment|9.60028676659e-05,approximately|0.000283869028303,fluid|0.000101413877667,3-d|9.89834374903e-05,automatically|0.000117555823657,local|0.00012074009647,bnt|0.000118522049436,abstract|0.000100557533186,present|9.5383985653e-05,morphology|0.000114454680645,graphical|0.000104228810477,facial|9.03854079641e-05,projecting|0.000110903859211,attribute|0.000108880549806,government|0.000355072980946
two-dimensional|0.000367536481734,imaging|0.000109535592905,topical|0.000108396305588,program|0.000200740001857,customizing|0.000106964132596,tree|9.59838947249e-05,arrive|0.000281821492077,microblog|0.000101310731141,body|9.89588602689e-05,visualised|0.000117213644635,three-dimensional|0.00012034019055,extending|0.000118520008353,occur|0.000100522812039,high|9.53520797199e-05,described|0.000114448317603,well|0.000104027748037,given|9.03689478576e-05,study|0.000110901368033,configuration|0.000108876711339,testing|0.000354894760656
appearance|0.000366521029796,hidden|0.000109497086284,prefiltering|0.000108347281004,computer|0.000199863194175,versusaccuracy|0.00010694179098,stored|9.59274212098e-05,point|0.000281645600195,focuse|0.000101274026016,calculation|9.89586630813e-05,developing|0.000117129656689,multiprocessor|0.000119982142289,knowledge_discovery|0.000118513779379,confinement|0.000100363102898,peripheral|9.53496965882e-05,residing|0.000114425344528,perception|0.000103976835444,showed|9.03652570769e-05,scale|0.000110896490413,template|0.000108851925576,named|0.000353966129052
lack|0.000366298997043,advantage|0.000109491327695,utilize|0.000108322670217,favorably|0.000199793376066,hatching|0.000106737836534,[1]|9.5891950312e-05,allow|0.00028135960874,wall|0.000101176708948,industry|9.89030392762e-05,active_learning|0.000116614006003,without|0.000119908072168,underlying|0.000118499706933,different|0.000100354012086,paraview|9.53406201419e-05,visually|0.000114412364208,display|0.000103850546213,varying|9.0356229609e-05,easy-to-use|0.000110872146987,simultaneou|0.000108848345287,simulate|0.000353851917065
compact|0.000364356691007,palantir|0.000109475979625,multidimensional|0.000108233661625,complexity|0.000198538766959,advanced|0.000106671108888,engineering|9.58430940393e-05,seeing|0.000281281808655,graphic|0.000101098300806,effort|9.87322215796e-05,eg|0.000116495072575,persistence|0.000119791893896,many|0.000118485931766,increase|0.000100309390326,method|9.53366629938e-05,in-core|0.000114399136696,distant|0.000103700322299,equipped|9.03380662069e-05,cmv|0.000110839684796,connectivity|0.000108841806895,geotime|0.000350794115324
remain|0.000363579282923,social_navigation|0.000109459754873,age|0.000108175418568,previewing|0.000198203763292,use|0.000106436972531,unsteady_flow_visualization|9.58389451038e-05,connection|0.000280375841862,exploratory_visualization|0.00010100892465,representation|9.86676123479e-05,aim|0.000116214534931,appropriate|0.000119444324618,sphere|0.000118477875287,personality|0.000100304374044,demonstrate|9.53176446221e-05,corresponding|0.000114391073599,tweet|0.000103480023671,long|9.03377048495e-05,surface|0.000110826208032,evacuation|0.000108838604601,gather|0.000349033615191
get|0.00036307395001,action|0.000109443030213,done|0.000108108047667,meet|0.000197932766252,disadvantage|0.000106312611782,rendering|9.57519783185e-05,transformation|0.000280222969848,diffraction|0.000101006025694,regulation|9.86551592722e-05,scenario|0.000115978401516,actionable|0.000119368845673,highlighted|0.000118462500011,arbitrarily|0.000100252266259,participating|9.52537553274e-05,natural|0.000114364302184,scheme|0.00010340767467,show|9.03339782439e-05,4|0.000110814741072,casting|0.00010883029139,badge|0.000348803862986
pair|0.000362232010301,geometry|0.000109409198004,spatial_layout|0.000108091751393,disc|0.000197641766046,determine|0.000105625347619,fluid|9.57433490712e-05,supergraph|0.000280046471999,output|0.00010099335516,allowing|9.8648527236e-05,parallel|0.00011543814337,projection|0.000118937409842,handling|0.000118453920925,semantic_video_classification|0.000100235517844,learned|9.52181302234e-05,improved|0.000114358458657,close|0.000103173867934,augmentation|9.03082189143e-05,control|0.000110803202139,management|0.000108822206647,flitter|0.000346725600675
graph_layout|0.0003621973243,reality|0.000109403974932,research|0.000108081783912,drop|0.000196306413765,defining|0.00010561503689,research|9.57039155971e-05,exposing|0.000279735145334,gene|0.000100989781952,geometry|9.8567993137e-05,criterium|0.000115103186476,mimd|0.000118759243865,structured|0.000118451358003,overall|0.000100012630232,classification|9.51430270008e-05,stress_majorization|0.000114355101925,corresponding|0.000103106308359,recovered|9.03054320548e-05,paradigm|0.000110793757583,program|0.000108819146346,slicing|0.000346522316552
series|0.000361894022293,finite-element|0.000109356958507,architecture|0.000108062235265,vessel_visualization|0.000195827877665,dense|0.000105489954508,massive|9.57028287253e-05,folding|0.00027972037153,transitional|0.000100965700699,bounded|9.849312067e-05,exploring|0.000115089562333,equality|0.000117980416089,slightly|0.000118442829958,align|9.99603535502e-05,convey|9.51309227825e-05,shown|0.000114353801744,many|0.000103070470946,asynchronously|9.03003349925e-05,investigative_analysi|0.000110784966719,rounding|0.000108802350859,lot|0.000346059224798
addressed|0.000358825915632,possible|0.000109299118275,situation|0.000107975448307,brief|0.000195711301829,tensor_topology|0.000105268763492,spatial_clustering|9.55589810334e-05,write|0.000279711080781,break|0.000100953237533,original|9.84845568588e-05,static|0.000114944778732,1996|0.000117446341626,ray|0.000118431944054,without|9.99592870005e-05,giving|9.51266082131e-05,digital|0.000114351878837,offer|0.000102966148068,concluded|9.02915312777e-05,encoded|0.000110721662891,quality|0.000108793200281,nspace2|0.000344010279532
appear|0.000358387219059,visualization_technique|0.000109186966746,source|0.000107936432343,label_placement|0.000195294259159,diffraction|0.000105187091551,representation|9.55512446624e-05,illustrated|0.000279112751997,human_computation|0.000100938689056,interactive_display|9.84692761991e-05,perception|0.000114936904067,among|0.000117117309239,inflexible|0.000118428891801,enable|9.98449622087e-05,removing|9.5115179878e-05,gigabyte-sized|0.000114347943667,creating|0.000102954246734,ray|9.02906373493e-05,viable|0.000110677522177,explored|0.000108791218165,character|0.000343593256353
perceived|0.000358228027724,2009|0.000109149712272,experimental|0.000107935666279,environmental|0.000194454656979,play|0.000104883406193,paper|9.5517472424e-05,convention|0.000278919907503,acm|0.000100786039869,ibfv|9.84518917808e-05,result|0.000114663024935,sound|0.000116246813749,permit|0.000118426462928,stochastically|9.98356633725e-05,functionality|9.51062209295e-05,hierarchy|0.000114338005061,graphic|0.000102951537601,solution|9.02694853176e-05,confidence|0.000110655690952,rfa|0.000108780528674,illustrated|0.000343427464497
organize|0.00035721866842,bottleneck|0.0001090117663,original|0.000107915935568,rubber|0.000194197284273,change|0.000104880625315,reliable|9.54770881778e-05,order|0.000278800983361,parameter|0.000100729190522,particular|9.84144324108e-05,shown|0.000114651105892,insensitive|0.0001158984788,conditioning|0.000118418200961,move|9.97927492294e-05,suite|9.50981279165e-05,existing|0.000114314875998,module|0.000102951170076,mr|9.02214133278e-05,bound|0.000110654512304,locate|0.000108753896567,work|0.000342107807268
picture|0.000356962788356,address|0.000108980322997,closed|0.000107899820868,kesm|0.000193899702116,content|0.000104583285246,point|9.54541573043e-05,distance-based|0.000278739694901,visualization_technique|0.000100696457649,include|9.8413968544e-05,procedurally|0.000114637640342,text_analysi|0.000115861635112,furthermore|0.000118402838421,currently|9.97477720128e-05,approach|9.509262469e-05,optical|0.000114313674294,include|0.000102910364653,alpha|9.02114612934e-05,subject|0.000110648105636,incorporate|0.000108753026794,speed|0.00034086284932
decision_making|0.00035688823265,physical|0.000108915001723,found|0.0001078826996,oceanography|0.000193891402668,regarded|0.000104190752981,parse|9.54508300587e-05,explorer|0.000278033602517,efficient|0.000100684074476,rate|9.84043939602e-05,journal|0.000114511101332,extensible|0.000114806012099,cross-checked|0.000118379009752,class|9.96982479693e-05,situation_awarenes|9.50913222434e-05,arrangement|0.000114303895061,providing|0.000102895638142,change|9.02102505753e-05,strongly|0.000110621844264,recommend|0.00010873712395,accelerated|0.000339898257642
intensity|0.000354657936265,given|0.000108897373163,radial_tree_layout|0.000107827555683,simplistic|0.000193772654178,maintain|0.000103455280554,able|9.53877898751e-05,institute|0.000277462709616,one|0.000100670300867,average|9.83211696367e-05,modeling|0.000114488280128,goal|0.000114383579347,seeing|0.000118373688655,partly|9.96789567065e-05,residual|9.5050345721e-05,embellishment|0.000114300167259,tensor_topology|0.000102742200662,developed|9.02013582226e-05,condition|0.0001106186591,segment|0.000108695145168,station|0.000339468347204
overcome|0.000353730414026,creative|0.000108894874004,2008|0.000107776822893,clinically|0.000193182680862,stream|0.000102155041252,like|9.53487604566e-05,simulation|0.000276545658869,comparison|0.000100520585085,blending|9.82903978756e-05,visualisation|0.000114459836167,favorably|0.000114296032095,extend|0.000118352185714,translucent|9.96546763195e-05,visual_information_seeking|9.50385708982e-05,fewer|0.00011427931075,presented|0.000102651117904,specially|9.02005560106e-05,winding|0.000110610608786,facilitating|0.000108692437483,keep|0.000339455577985
promising|0.000351977501773,flexibility|0.000108855163889,error|0.000107774397412,desktop|0.000192949446742,easy|0.000102083637103,existing|9.53140741245e-05,trait|0.000276324416147,prototypical|0.000100509932583,take|9.82884272146e-05,interactive_volume_rendering|0.000114401747889,represented|0.00011404574957,digital|0.00011834816411,small|9.96535621259e-05,computer_graphic|9.50301109551e-05,connectivity|0.000114256035024,ice|0.000102413826123,produced|9.0188014452e-05,intelligence_analysi|0.000110583977658,preserve|0.000108686605903,continue|0.000339182254703
design_study|0.00034999024376,highly|0.000108788067152,animating|0.00010773733783,aerosol|0.000192941142023,isocontmy|0.000101926560444,interestingnes|9.52831072364e-05,consumer|0.000275701131753,manifold|0.000100491740492,accessed|9.82808002013e-05,specified|0.000114178593145,useful|0.000113809435253,flow_field|0.000118323442415,ibfv|9.9646175313e-05,computing|9.49890063753e-05,controlling|0.000114249206709,exploration|0.000101989620951,seven|9.01393593615e-05,contour_tree|0.000110498107679,drawn|0.000108670401446,exploratory_data_analysi|0.000338369083437
minimize|0.000346313489398,standard|0.00010870931365,wide|0.000107725518475,interconnect|0.000191937935129,pleasing|0.000101724346756,glance|9.52462119342e-05,network_layout|0.000275617263018,insensitive|0.000100453968462,produced|9.82161215395e-05,per-pixel|0.000113860049494,integrating|0.000112997023805,industry|0.000118317763244,aperture|9.95924404377e-05,low-end|9.49759038001e-05,reduce|0.000114237389608,edge_bundling|0.000101939315281,ideal|9.01207268231e-05,programmable_graphics_hardware|0.000110462608943,depth|0.000108669534211,online|0.000337632011278
level-of-detail|0.000345661786073,cosmic|0.000108682044709,submission|0.000107694553127,longer|0.000191272856183,cause|0.000101680138626,animated|9.52249328752e-05,used|0.000275470847333,network_visualization|0.000100384615084,counting|9.81706784325e-05,generated|0.000113733280582,detailed|0.000112821656129,considering|0.000118286604805,radiograph|9.94411475786e-05,among|9.49734348919e-05,versatile|0.000114229984608,efficient|0.000101935575217,ml|9.00607773399e-05,bono|0.000110461481712,furthermore|0.000108650491579,theaccuracy|0.000337502786263
simulated|0.000344203514553,virtual_endoscopy|0.00010857799769,maximum|0.00010762640303,visualization_technique|0.000190907622878,sound|0.000101297282086,easily|9.5182924683e-05,user-centered|0.000275354717606,complemented|0.000100300943795,illustrative_visualization|9.8154015959e-05,imaging|0.000113678563883,called|0.000112671063163,search|0.000118283411617,fulfilling|9.93710839764e-05,neuroscientist|9.49452140092e-05,usual|0.00011421634491,use-case|0.000101751496937,hierarchical|9.00564208525e-05,wind|0.000110444839292,visualization-driven|0.000108642121365,several|0.000337207049745
exploiting|0.00034403482921,good|0.00010854995827,rainbow|0.000107582656877,deforming|0.000190795067676,control|0.000100715022969,efficient|9.51752411034e-05,incorrect|0.000274413551597,role|0.00010028145124,directly|9.81537504641e-05,close|0.000113671802505,investigate|0.000111925634253,interactive|0.000118261960083,exploded_view|9.91880929335e-05,positioned|9.48404967395e-05,video|0.00011421536178,object|0.000101738863983,explorer|9.00278652187e-05,environment|0.000110397674404,radiation|0.000108618567693,global|0.000337005610586
compressed|0.00034292449202,embedded|0.000108531012524,line|0.000107558427561,science_of_interaction|0.000190676391537,match|9.91207059197e-05,intelligence_analysi|9.50284594851e-05,scivi|0.000272320198664,tableau|0.000100253845349,panel|9.8142064511e-05,topic_evolution|0.000113638293547,providing|0.000111833147279,geospatial|0.000118251105693,low|9.91548074962e-05,rendered|9.48310826775e-05,historical|0.000114205529705,document_visualization|0.000101732680258,isosurface_extraction|9.00206510649e-05,humanitarian|0.000110383351515,search_interface|0.000108608054772,summarization|0.00033640523796
ct|0.000342271129956,novel|0.000108517284868,lack|0.000107522127999,tend|0.000190380883322,demonstrate|9.87693834949e-05,compressed|9.49953052794e-05,renderer|0.000271453872337,data_exploration|0.000100235827797,easy|9.81124904685e-05,create|0.000113631890705,using|0.000111623434418,scholar|0.000118227518523,effectively|9.90776278497e-05,server|9.48149138894e-05,gracefully|0.000114195771756,wherea|0.000101492146898,location|9.00192458325e-05,computer-supported_cooperative_work|0.000110378525461,gradually|0.000108592726643,edge|0.000335976539509
link|0.000338851212834,tiling|0.000108510797828,produce|0.000107503037375,data_streaming|0.000190176181895,resolution|9.87433825704e-05,hence|9.49134187112e-05,astrophysical|0.000271193905451,package|0.000100145206413,force-directed|9.80838002746e-05,local|0.000113564062639,argue|0.000111418957321,importance|0.000118198310691,depth|9.90486652109e-05,encompas|9.47909561984e-05,task|0.000114172587474,requiring|0.00010132132649,recursive|8.99608857278e-05,emotion|0.000110359904546,relational_databasis|0.000108589567559,today'|0.000334997602271
encode|0.000338059972569,driving|0.000108504954831,efficient|0.000107449017292,simplification|0.000189322942425,advantage|9.87381168479e-05,injection|9.48728682668e-05,educational|0.000269196696986,interest|0.000100110910578,triangulation|9.80494578157e-05,allowing|0.000113519991247,wa|0.000110270361498,identical|0.000118195364699,reduce|9.89800335126e-05,scientific_visualization|9.47896214797e-05,point-to-point|0.000114171073339,successful|0.000101153251792,geometric|8.99570067849e-05,function|0.000110343653914,refining|0.000108588027265,acoustic|0.000334500813929
performing|0.000336913873348,new|0.000108502652618,feedback|0.00010729858283,bertin'|0.000189318901733,generation|9.86246000596e-05,interior|9.4853968325e-05,leveraged|0.000268405410334,realistic|0.000100109913261,geographical|9.80284524085e-05,conventional|0.00011332399647,consecutively|0.000109704186413,co-citation|0.000118185236916,glyph-based_technique|9.89689906605e-05,vector_field_visualization|9.47000191424e-05,standard|0.000114169337062,eliminate|0.000101038807866,billboard|8.99505580246e-05,network|0.000110322301348,record|0.000108558568716,variety|0.000334348122415
partitioning|0.000336153786608,minichallenge|0.000108502578841,mean|0.000107295540041,without|0.000187854052547,called|9.8320422396e-05,production|9.48305194192e-05,information_visualization_technique|0.00026769362817,error|0.000100094209372,result|9.79923465803e-05,design|0.000113285735263,distribution|0.000109622880393,leading|0.000118178887339,integration|9.89321600713e-05,part|9.46956426942e-05,force|0.000114166274818,field|0.000100719698784,sweeping|8.99244456348e-05,visually|0.00011030123091,vector_field_visualization|0.000108551356081,anomaly_detection|0.00033254694649
structured|0.000334387930825,gife|0.000108472258963,researcher|0.00010722671843,local|0.00018783754572,unclear|9.81802988369e-05,designing|9.47647700312e-05,proposal|0.000267420464832,experimental|0.000100091606017,extend|9.79068525381e-05,filter|0.000113276322479,reduced|0.000109536330885,toward|0.000118177667212,precede|9.89294454257e-05,operation|9.46885392783e-05,suggestion|0.000114160296627,preserve|0.0001006075532,investigative_analysi|8.98876561738e-05,archivist|0.000110293893742,converge|0.000108551016176,common|0.00033175711821
required|0.000333243289169,provide|0.00010845951861,device|0.000107169413293,computational|0.000187655762932,tested|9.81685900876e-05,multiple_coordinated_view|9.46791492108e-05,current|0.000265844681203,3|0.000100081173643,learned|9.78682982885e-05,performed|0.000113049645299,proces|0.000109249207978,made|0.000118173885757,environment|9.88400103311e-05,program|9.46864322111e-05,self-occlusion|0.0001141564683,mini-challenge|0.000100373726909,salient|8.98766746686e-05,acceleration|0.000110281475856,nearly|0.000108542526793,mode|0.000331201089931
store|0.000332916668636,morse|0.000108435011333,way|0.000107134970506,fostering|0.000184727868606,noise|9.77717294884e-05,mapped|9.45974363815e-05,svg|0.000265677427845,prescribed|0.000100003891469,outside|9.78555655632e-05,gradient|0.000112987680064,ieee|0.000108898549845,visually|0.000118158522555,architecture|9.87830105669e-05,bertin'|9.46826477886e-05,visualizing|0.000114155864863,displace|0.000100338867977,aim|8.98756158181e-05,information_diffusion|0.000110269082756,layout|0.000108537040331,organizational|0.000330654834641
time_series_datum|0.000330136482552,introduced|0.000108380623826,integral_surface|0.000107077162656,princeton|0.000184659732627,explain|9.77574997776e-05,investigative_analysi|9.45887293719e-05,dealing|0.000265184733306,embodiment|0.000100002189054,utilized|9.78444305554e-05,like|0.00011294110655,quality|0.000108619786182,andorthogonal|0.000118147035737,geodemographic|9.87677495262e-05,bandwidth|9.46656501464e-05,safety|0.000114136899271,classifying|0.000100275845699,process|8.98541762335e-05,nested|0.000110214025191,useful|0.000108533567198,exploratory_analysi|0.00032978324735
asked|0.000328635161275,cell|0.000108363376538,visualize|0.000107032153147,designing|0.000184635954248,depth-sorting|9.73120312982e-05,correct|9.45808015194e-05,modular|0.000264666890345,learn|9.99811346296e-05,discontinuity|9.77264368281e-05,area|0.000112911892031,router|0.000108129664451,constructed|0.000118138480868,contextualized|9.87084401114e-05,real|9.46367586749e-05,scientist|0.000114127381625,comment|0.000100131685237,subject|8.98495185162e-05,similarity|0.000110206786539,animation|0.000108508536759,outside|0.000329123201173
suggest|0.000327774424798,efficiency|0.000108329616986,perfusion|0.000107022330026,accelerated|0.000184186426795,supersonic|9.72096064028e-05,format|9.4518378999e-05,stack|0.000263497162178,whiteboard|9.99805773876e-05,laboriou|9.77212055469e-05,objective|0.000112679670424,presentation|0.000107608509222,glyph-based_technique|0.000118117433358,layer|9.86909303369e-05,true|9.46320851884e-05,short-term|0.000114110254407,build|0.000100015680649,streamgraph|8.98400672755e-05,discerning|0.00011016152167,supernova|0.000108498727643,transformation|0.000328459627943
3d_visualization|0.000327273912145,particular|0.00010817588698,tag|0.00010698069523,illustrate|0.000184152592239,calculation|9.71526806672e-05,mechanism|9.44971506096e-05,log|0.000262803210101,work|9.99748857356e-05,enhancing|9.75710510995e-05,approach|0.000112477548095,2nd|0.000107003980941,glyph-based_visualization|0.0001181150973,cue|9.86386852534e-05,create|9.46150120363e-05,semantic|0.000114106312921,exploiting|9.98848941752e-05,invented|8.9808186994e-05,plasma|0.000110149729999,remarkably|0.000108478901201,speech|0.00032587112288
inside|0.000326428047917,added|0.0001081694104,infrastructure|0.000106967376308,cursor|0.000183817807243,effectively|9.69688397685e-05,knowledge|9.44578062043e-05,lineup|0.000262747003647,map-based|9.98491173461e-05,themself|9.74196317233e-05,function|0.000112446117951,superimpose|0.000106709603018,embedded|0.000118108805509,best|9.8553868773e-05,easily|9.45061664336e-05,data_streaming|0.000114075697396,described|9.98359620879e-05,context-aware|8.98076228284e-05,designing|0.000110089165921,well|0.000108466923769,straightforward|0.000325749318407
stres|0.000323508151878,mapping|0.000108144092031,laid|0.00010691375984,best|0.000183802393578,interactive|9.67331426026e-05,variance|9.4435605971e-05,volume_exploration|0.000261828235077,effort|9.97947104204e-05,represented|9.73415243486e-05,volumetric|0.000112327271792,oriented|0.000106667646673,wide|0.000118100969154,earth|9.85157523422e-05,still|9.44688676001e-05,analyzed|0.000114067169387,observation|9.97774854585e-05,portion|8.9804311332e-05,upon|0.000110087813412,need|0.000108462920218,cope|0.000325682886211
